,0
4868,STEAM_0:0:465549834
4869,STEAM_0:1:446341150
4870,STEAM_0:1:767226165
4871,STEAM_0:1:234042041
4872,STEAM_0:0:614525919
4873,STEAM_0:1:431269526
4874,STEAM_0:0:634657937
4875,STEAM_0:0:197589348
4876,STEAM_0:1:65881690
4877,STEAM_0:1:624735903
4878,STEAM_0:1:181528366
4879,STEAM_0:1:122489335
4880,STEAM_0:0:522631904
4881,STEAM_0:0:810440809
4882,STEAM_0:0:612552133
4883,STEAM_0:1:566105267
4884,STEAM_0:1:605231715
4885,STEAM_0:0:743551348
4886,STEAM_0:0:791295054
4887,STEAM_0:1:111454084
4888,STEAM_0:1:435750399
4889,STEAM_0:1:177692700
4890,STEAM_0:1:594614540
4891,STEAM_0:0:117101205
4892,STEAM_0:1:576795971
4893,STEAM_0:0:70311235
4894,STEAM_0:0:112549671
4895,STEAM_0:0:196842042
4896,STEAM_0:0:175034592
4897,STEAM_0:1:236618427
4898,STEAM_0:1:587716542
4899,STEAM_0:1:562420271
4900,STEAM_0:0:573311079
4901,STEAM_0:1:234395502
4902,STEAM_0:0:120482519
4903,STEAM_0:0:228600396
4904,STEAM_0:0:607549422
4905,STEAM_0:1:647990474
4906,STEAM_0:1:638919521
4907,STEAM_0:1:613512494
4908,STEAM_0:1:99331166
4909,STEAM_0:1:62403267
4910,STEAM_0:1:805913538
4911,STEAM_0:1:757133352
4912,STEAM_0:1:92435992
4913,STEAM_0:0:467755095
4914,STEAM_0:1:677559020
4915,STEAM_0:1:522130901
4916,STEAM_0:0:802670379
4917,STEAM_0:0:723535739
4918,STEAM_0:1:614554099
4919,STEAM_0:0:576707367
4920,STEAM_0:0:24228570
4921,STEAM_0:1:214956286
4922,STEAM_0:1:634329685
4923,STEAM_0:1:609967762
4924,STEAM_0:0:462779782
4925,STEAM_0:1:555076558
4926,err_14926
4927,STEAM_0:1:829196241
4928,STEAM_0:0:162339528
4929,STEAM_0:1:770702750
4930,STEAM_0:0:223789592
4931,STEAM_0:0:698839521
4932,STEAM_0:1:34802494
4933,err_14933
4934,STEAM_0:1:649050672
4935,STEAM_0:1:224078646
4936,STEAM_0:0:82130048
4937,STEAM_0:1:107593821
4938,STEAM_0:1:580749632
4939,STEAM_0:0:440095377
4940,STEAM_0:0:598851814
4941,STEAM_0:0:787932500
4942,STEAM_0:0:762235622
4943,STEAM_0:1:97887044
4944,STEAM_0:0:639305094
4945,STEAM_0:1:785005143
4946,STEAM_0:0:510842801
4947,STEAM_0:1:781087074
4948,STEAM_0:1:539172893
4949,STEAM_0:0:457141169
4950,STEAM_0:0:711551670
4951,STEAM_0:1:636740063
4952,STEAM_0:1:107253984
4953,STEAM_0:1:455569705
4954,STEAM_0:1:569408066
4955,STEAM_0:1:158857278
4956,STEAM_0:1:678305188
4957,STEAM_0:1:620278374
4958,STEAM_0:0:797228408
4959,STEAM_0:1:600979638
4960,STEAM_0:1:640229904
4961,STEAM_0:0:740147549
4962,STEAM_0:0:623831055
4963,STEAM_0:0:815879026
4964,STEAM_0:1:179415343
4965,STEAM_0:0:799508773
4966,STEAM_0:1:72440049
4967,STEAM_0:0:536437221
4968,STEAM_0:1:534629201
4969,STEAM_0:0:421839075
4970,STEAM_0:1:86754383
4971,STEAM_0:0:502236864
4972,STEAM_0:1:93767739
4973,STEAM_0:1:90773191
4974,STEAM_0:0:639808881
4975,STEAM_0:1:645667070
4976,STEAM_0:1:733633367
4977,STEAM_0:1:176447484
4978,STEAM_0:0:226631129
4979,STEAM_0:1:46193284
4980,STEAM_0:1:587479110
4981,STEAM_0:0:663778658
4982,STEAM_0:1:652090276
4983,STEAM_0:1:763633203
4984,STEAM_0:1:20031465
4985,STEAM_0:0:190462276
4986,STEAM_0:1:165631861
4987,STEAM_0:1:528283141
4988,STEAM_0:1:68394755
4989,STEAM_0:1:777836345
4990,STEAM_0:0:686256050
4991,STEAM_0:1:216339386
4992,STEAM_0:1:460899122
4993,STEAM_0:0:212512385
4994,STEAM_0:1:521311322
4995,STEAM_0:0:146076273
4996,STEAM_0:1:573795655
4997,STEAM_0:1:558433517
4998,STEAM_0:0:784202322
4999,STEAM_0:1:773678540
5000,STEAM_0:0:192891708
5001,STEAM_0:1:512542827
5002,STEAM_0:1:703427679
5003,STEAM_0:1:532155982
5004,STEAM_0:0:106117377
5005,STEAM_0:0:577588354
5006,STEAM_0:0:449729318
5007,STEAM_0:1:609665085
5008,STEAM_0:0:774656833
5009,STEAM_0:0:506996328
5010,err_15010
5011,STEAM_0:0:778629297
5012,STEAM_0:0:217899013
5013,STEAM_0:1:636566284
5014,STEAM_0:0:827173352
5015,STEAM_0:1:660359539
5016,STEAM_0:0:580549775
5017,STEAM_0:1:69353808
5018,STEAM_0:1:26409244
5019,err_15019
5020,STEAM_0:0:799660487
5021,STEAM_0:1:496216793
5022,STEAM_0:1:647960366
5023,STEAM_0:1:96927499
5024,STEAM_0:1:473208532
5025,STEAM_0:1:485603688
5026,STEAM_0:0:497469935
5027,STEAM_0:0:185001706
5028,STEAM_0:1:598890508
5029,STEAM_0:1:791673270
5030,STEAM_0:1:622193718
5031,STEAM_0:0:553104742
5032,STEAM_0:0:818665757
5033,STEAM_0:0:653655786
5034,STEAM_0:1:506781962
5035,STEAM_0:1:556160706
5036,STEAM_0:1:648142170
5037,STEAM_0:0:91049645
5038,STEAM_0:0:131765670
5039,STEAM_0:1:552218403
5040,STEAM_0:0:192546309
5041,err_15041
5042,STEAM_0:1:121218188
5043,STEAM_0:1:755277782
5044,STEAM_0:0:637001552
5045,STEAM_0:1:756002445
5046,STEAM_0:1:577413162
5047,STEAM_0:0:575610956
5048,STEAM_0:0:698826666
5049,STEAM_0:0:558999787
5050,STEAM_0:1:125636648
5051,STEAM_0:1:88821730
5052,STEAM_0:1:634958335
5053,STEAM_0:1:533131303
5054,STEAM_0:0:190555610
5055,STEAM_0:0:539473868
5056,STEAM_0:0:793952613
5057,STEAM_0:0:140782013
5058,STEAM_0:0:54399365
5059,STEAM_0:0:678888104
5060,STEAM_0:1:184424225
5061,STEAM_0:1:486816717
5062,STEAM_0:0:187295355
5063,STEAM_0:0:722542117
5064,STEAM_0:0:620987587
5065,STEAM_0:0:473385711
5066,STEAM_0:0:643912772
5067,STEAM_0:1:647886782
5068,STEAM_0:0:664333423
5069,STEAM_0:0:609455168
5070,STEAM_0:0:636591054
5071,STEAM_0:1:55148735
5072,STEAM_0:0:485420464
5073,STEAM_0:0:614278438
5074,STEAM_0:1:595626275
5075,STEAM_0:0:83066042
5076,STEAM_0:0:201361857
5077,STEAM_0:0:820850655
5078,STEAM_0:0:206837040
5079,STEAM_0:0:559426519
5080,STEAM_0:1:558076910
5081,STEAM_0:1:639604117
5082,STEAM_0:1:654226275
5083,STEAM_0:0:527368207
5084,STEAM_0:1:225252972
5085,STEAM_0:1:568023824
5086,STEAM_0:0:53941065
5087,STEAM_0:0:69976483
5088,STEAM_0:0:191081473
5089,STEAM_0:1:114860739
5090,STEAM_0:0:654811670
5091,STEAM_0:0:204773954
5092,STEAM_0:0:429193080
5093,STEAM_0:1:68294819
5094,STEAM_0:0:193737810
5095,STEAM_0:1:196765748
5096,STEAM_0:1:617200046
5097,STEAM_0:1:95936219
5098,STEAM_0:1:226579409
5099,STEAM_0:1:600277109
5100,STEAM_0:1:631747635
5101,STEAM_0:1:102029821
5102,STEAM_0:1:238181762
5103,STEAM_0:0:44881938
5104,STEAM_0:0:784945362
5105,STEAM_0:0:626120422
5106,STEAM_0:1:531032001
5107,STEAM_0:1:530480720
5108,STEAM_0:0:479063376
5109,STEAM_0:0:706655886
5110,STEAM_0:0:219259575
5111,STEAM_0:1:196803207
5112,STEAM_0:0:722065057
5113,STEAM_0:0:64694659
5114,STEAM_0:0:244889253
5115,STEAM_0:1:643925336
5116,STEAM_0:1:579657521
5117,STEAM_0:1:179658739
5118,STEAM_0:0:813388497
5119,STEAM_0:1:817679907
5120,STEAM_0:1:762695353
5121,STEAM_0:1:785700990
5122,STEAM_0:0:559014665
5123,STEAM_0:0:203878908
5124,STEAM_0:0:536871180
5125,STEAM_0:0:609771576
5126,STEAM_0:1:566428543
5127,STEAM_0:0:535143267
5128,STEAM_0:0:158827374
5129,STEAM_0:1:723339865
5130,STEAM_0:0:419612576
5131,STEAM_0:0:572777402
5132,STEAM_0:1:562220094
5133,STEAM_0:0:86990870
5134,STEAM_0:1:202790146
5135,STEAM_0:0:694682988
5136,STEAM_0:0:163007695
5137,STEAM_0:0:827625426
5138,STEAM_0:1:519691849
5139,STEAM_0:0:206352349
5140,STEAM_0:0:654214640
5141,STEAM_0:0:30780081
5142,STEAM_0:0:618055248
5143,STEAM_0:0:791890167
5144,STEAM_0:0:451419525
5145,STEAM_0:1:811768853
5146,STEAM_0:0:791954824
5147,STEAM_0:1:56147286
5148,STEAM_0:1:48478967
5149,STEAM_0:0:722322665
5150,STEAM_0:1:533407365
5151,STEAM_0:0:606748489
5152,STEAM_0:1:529041387
5153,STEAM_0:0:755005987
5154,STEAM_0:0:625966789
5155,STEAM_0:1:532457526
5156,STEAM_0:0:713222118
5157,STEAM_0:0:756221681
5158,STEAM_0:0:635783881
5159,err_15159
5160,STEAM_0:0:168238583
5161,STEAM_0:0:578496701
5162,STEAM_0:0:633487782
5163,STEAM_0:0:785597032
5164,STEAM_0:1:630553157
5165,STEAM_0:1:544265055
5166,STEAM_0:1:525410723
5167,STEAM_0:0:579650531
5168,STEAM_0:0:791381627
5169,STEAM_0:1:759695962
5170,STEAM_0:1:165986455
5171,STEAM_0:1:429252006
5172,STEAM_0:0:183553639
5173,err_15173
5174,STEAM_0:0:208072090
5175,STEAM_0:0:228637898
5176,STEAM_0:0:42133687
5177,STEAM_0:0:71113705
5178,STEAM_0:1:91184509
5179,STEAM_0:0:91498348
5180,STEAM_0:1:231404310
5181,STEAM_0:1:57497780
5182,STEAM_0:1:582055562
5183,STEAM_0:0:215463644
5184,STEAM_0:0:10870638
5185,STEAM_0:0:81643044
5186,STEAM_0:0:557369571
5187,STEAM_0:1:591502320
5188,STEAM_0:1:560023698
5189,STEAM_0:0:564294010
5190,STEAM_0:1:632000950
5191,STEAM_0:1:459753534
5192,STEAM_0:0:175292569
5193,STEAM_0:1:599964921
5194,STEAM_0:0:616597258
5195,STEAM_0:0:569427665
5196,STEAM_0:0:143695226
5197,STEAM_0:1:753922785
5198,STEAM_0:1:618165487
5199,STEAM_0:1:149467925
5200,STEAM_0:0:77301004
5201,STEAM_0:0:511973946
5202,STEAM_0:0:544811319
5203,STEAM_0:0:559253338
5204,STEAM_0:1:205376356
5205,STEAM_0:1:425611163
5206,STEAM_0:0:19813539
5207,STEAM_0:1:191144387
5208,STEAM_0:0:531452425
5209,STEAM_0:1:205319131
5210,STEAM_0:0:428828379
5211,STEAM_0:0:832625427
5212,STEAM_0:0:832846331
5213,STEAM_0:0:614671267
5214,STEAM_0:1:427916555
5215,STEAM_0:1:25211561
5216,STEAM_0:1:508837579
5217,STEAM_0:1:448196389
5218,STEAM_0:0:762266514
5219,STEAM_0:1:115344279
5220,STEAM_0:1:556726869
5221,STEAM_0:1:231809855
5222,STEAM_0:1:559865948
5223,STEAM_0:0:546409061
5224,err_15224
5225,STEAM_0:1:635399041
5226,STEAM_0:0:621047817
5227,STEAM_0:0:618194025
5228,STEAM_0:0:574034214
5229,STEAM_0:1:160620067
5230,STEAM_0:1:129859283
5231,STEAM_0:1:811969766
5232,STEAM_0:0:431793836
5233,STEAM_0:0:646125524
5234,STEAM_0:0:821125347
5235,STEAM_0:1:222879164
5236,STEAM_0:1:202615340
5237,STEAM_0:1:689448369
5238,STEAM_0:1:201481311
5239,STEAM_0:0:605176832
5240,STEAM_0:1:664367314
5241,STEAM_0:0:810403089
5242,STEAM_0:0:573826168
5243,STEAM_0:1:702811187
5244,STEAM_0:1:586925150
5245,STEAM_0:1:678463557
5246,STEAM_0:1:494744251
5247,STEAM_0:0:206236989
5248,STEAM_0:1:427604945
5249,STEAM_0:0:602656104
5250,STEAM_0:0:160534413
5251,STEAM_0:0:695355265
5252,STEAM_0:1:701186464
5253,STEAM_0:1:832916917
5254,STEAM_0:1:611935042
5255,STEAM_0:1:803704541
5256,STEAM_0:0:586695177
5257,STEAM_0:1:509832141
5258,STEAM_0:1:538706949
5259,STEAM_0:0:81507814
5260,STEAM_0:1:69521194
5261,STEAM_0:0:107490121
5262,STEAM_0:1:508815744
5263,STEAM_0:1:201200184
5264,STEAM_0:1:586314277
5265,STEAM_0:1:771076533
5266,STEAM_0:1:428810228
5267,STEAM_0:0:228021245
5268,STEAM_0:0:511481335
5269,STEAM_0:1:622403228
5270,STEAM_0:1:438718006
5271,STEAM_0:1:201326596
5272,STEAM_0:1:593585307
5273,STEAM_0:0:742554964
5274,STEAM_0:1:642135996
5275,STEAM_0:1:419128126
5276,STEAM_0:1:590218882
5277,STEAM_0:1:620457475
5278,STEAM_0:0:235576035
5279,STEAM_0:0:174091879
5280,STEAM_0:1:637265298
5281,STEAM_0:0:783344086
5282,STEAM_0:0:121202365
5283,STEAM_0:0:510545065
5284,STEAM_0:0:441495524
5285,err_15285
5286,STEAM_0:0:833435284
5287,STEAM_0:1:535647548
5288,STEAM_0:1:701685520
5289,STEAM_0:1:833794732
5290,STEAM_0:0:732161303
5291,STEAM_0:1:443738247
5292,STEAM_0:1:622107570
5293,STEAM_0:1:609967829
5294,STEAM_0:0:549660765
5295,STEAM_0:1:451819027
5296,STEAM_0:0:185052664
5297,STEAM_0:1:17998275
5298,STEAM_0:1:568407163
5299,STEAM_0:0:781602476
5300,STEAM_0:0:573396878
5301,STEAM_0:1:561664924
5302,STEAM_0:1:461645013
5303,STEAM_0:0:606862508
5304,STEAM_0:0:442503950
5305,STEAM_0:1:560206831
5306,STEAM_0:1:641088804
5307,STEAM_0:1:563755863
5308,STEAM_0:1:778575
5309,STEAM_0:0:689838337
5310,STEAM_0:0:502474820
5311,err_15311
5312,STEAM_0:1:184276243
5313,STEAM_0:0:718714622
5314,STEAM_0:1:539573551
5315,STEAM_0:0:605600599
5316,STEAM_0:1:616780823
5317,STEAM_0:0:569379841
5318,STEAM_0:0:139653945
5319,STEAM_0:0:771973377
5320,STEAM_0:1:537830744
5321,STEAM_0:0:574977922
5322,STEAM_0:1:656457382
5323,STEAM_0:1:711268153
5324,STEAM_0:1:72508405
5325,STEAM_0:0:444653344
5326,STEAM_0:1:558424775
5327,STEAM_0:1:617685757
5328,STEAM_0:1:524081657
5329,STEAM_0:1:717203628
5330,STEAM_0:0:638421874
5331,STEAM_0:0:441244653
5332,STEAM_0:1:757169336
5333,STEAM_0:0:231559452
5334,err_15334
5335,STEAM_0:1:79741568
5336,STEAM_0:0:609636282
5337,STEAM_0:0:620841743
5338,STEAM_0:0:613500079
5339,STEAM_0:0:618165673
5340,STEAM_0:1:208658325
5341,STEAM_0:0:504439845
5342,STEAM_0:0:643235294
5343,STEAM_0:0:85984264
5344,STEAM_0:1:827674344
5345,STEAM_0:0:511164194
5346,err_15346
5347,err_15347
5348,STEAM_0:1:583261583
5349,STEAM_0:0:225759209
5350,STEAM_0:1:531112289
5351,STEAM_0:1:775796387
5352,STEAM_0:0:563641897
5353,STEAM_0:0:582267004
5354,STEAM_0:0:833662766
5355,STEAM_0:1:222782654
5356,STEAM_0:1:446783896
5357,STEAM_0:1:407770979
5358,STEAM_0:1:611691473
5359,STEAM_0:0:589578156
5360,STEAM_0:1:606112077
5361,STEAM_0:1:420555958
5362,STEAM_0:0:548155184
5363,STEAM_0:0:459077576
5364,STEAM_0:0:30620236
5365,STEAM_0:0:661548877
5366,STEAM_0:0:511348932
5367,STEAM_0:0:807098468
5368,STEAM_0:0:712993642
5369,STEAM_0:1:447630798
5370,err_15370
5371,STEAM_0:1:609495407
5372,STEAM_0:1:215753704
5373,STEAM_0:0:628119746
5374,STEAM_0:1:431384895
5375,STEAM_0:1:688730493
5376,STEAM_0:0:169107852
5377,STEAM_0:0:756710489
5378,STEAM_0:1:459370047
5379,STEAM_0:1:732131612
5380,STEAM_0:0:307327
5381,STEAM_0:0:214445701
5382,STEAM_0:0:202957077
5383,STEAM_0:0:444719565
5384,STEAM_0:1:63843724
5385,err_15385
5386,STEAM_0:1:740523915
5387,STEAM_0:0:444065643
5388,STEAM_0:0:133207646
5389,STEAM_0:0:448374503
5390,STEAM_0:0:227769866
5391,STEAM_0:0:533257154
5392,STEAM_0:1:561131690
5393,STEAM_0:0:186898990
5394,STEAM_0:1:217404551
5395,STEAM_0:1:534485023
5396,STEAM_0:1:645388067
5397,STEAM_0:0:464080964
5398,STEAM_0:0:184906504
5399,STEAM_0:1:164973470
5400,STEAM_0:0:543990967
5401,STEAM_0:1:537644091
5402,STEAM_0:0:620572413
5403,STEAM_0:0:618938998
5404,STEAM_0:0:762025068
5405,STEAM_0:0:455377209
5406,STEAM_0:0:712034689
5407,STEAM_0:1:462392448
5408,STEAM_0:1:226696253
5409,STEAM_0:1:162860592
5410,STEAM_0:1:84040980
5411,STEAM_0:0:444093063
5412,STEAM_0:0:610812936
5413,STEAM_0:1:455852114
5414,STEAM_0:1:825622999
5415,STEAM_0:0:436033839
5416,STEAM_0:1:228160772
5417,STEAM_0:0:487645116
5418,STEAM_0:0:607742103
5419,STEAM_0:0:455557631
5420,STEAM_0:0:222803275
5421,STEAM_0:0:520149136
5422,STEAM_0:1:103984109
5423,STEAM_0:0:444372550
5424,STEAM_0:0:567911091
5425,STEAM_0:0:709644628
5426,STEAM_0:0:609664879
5427,STEAM_0:0:605331674
5428,err_15428
5429,STEAM_0:0:617251103
5430,STEAM_0:0:424074485
5431,STEAM_0:0:452955993
5432,STEAM_0:0:463075616
5433,STEAM_0:0:45288350
5434,err_15434
5435,STEAM_0:1:540956916
5436,STEAM_0:1:783222222
5437,STEAM_0:0:810997987
5438,err_15438
5439,STEAM_0:0:143579590
5440,STEAM_0:1:95427682
5441,STEAM_0:1:226858458
5442,err_15442
5443,STEAM_0:1:38055982
5444,STEAM_0:1:209516123
5445,STEAM_0:1:181200610
5446,STEAM_0:1:234596389
5447,STEAM_0:1:784652765
5448,STEAM_0:1:657566852
5449,STEAM_0:1:567306407
5450,err_15450
5451,STEAM_0:0:92536268
5452,STEAM_0:0:75983969
5453,STEAM_0:1:612845479
5454,STEAM_0:0:653854663
5455,STEAM_0:0:677579653
5456,err_15456
5457,STEAM_0:0:834849251
5458,STEAM_0:0:113394733
5459,STEAM_0:0:715725688
5460,STEAM_0:1:612642188
5461,STEAM_0:0:694649898
5462,STEAM_0:0:428821791
5463,STEAM_0:0:642243372
5464,STEAM_0:1:779996141
5465,STEAM_0:1:709134823
5466,STEAM_0:0:807191207
5467,STEAM_0:1:818912112
5468,STEAM_0:1:5782097
5469,STEAM_0:0:235015283
5470,STEAM_0:0:553362025
5471,STEAM_0:0:449142562
5472,STEAM_0:1:534605048
5473,STEAM_0:1:97171233
5474,STEAM_0:0:621703302
5475,STEAM_0:0:644170788
5476,STEAM_0:0:631202069
5477,STEAM_0:0:561717247
5478,STEAM_0:1:74753722
5479,err_15479
5480,STEAM_0:1:623941700
5481,STEAM_0:1:772462293
5482,STEAM_0:0:11967675
5483,STEAM_0:0:764008389
5484,STEAM_0:0:597210121
5485,STEAM_0:0:101590567
5486,STEAM_0:1:541031338
5487,STEAM_0:0:2173539
5488,STEAM_0:1:533255277
5489,STEAM_0:1:543857767
5490,STEAM_0:0:782274396
5491,STEAM_0:0:753272302
5492,STEAM_0:0:421485847
5493,STEAM_0:0:654021156
5494,STEAM_0:1:834824882
5495,STEAM_0:0:49071911
5496,STEAM_0:1:280138465
5497,STEAM_0:0:39012560
5498,STEAM_0:1:677509581
5499,STEAM_0:1:452952605
5500,STEAM_0:0:732087367
5501,STEAM_0:1:614690532
5502,STEAM_0:1:70366047
5503,STEAM_0:0:538659600
5504,STEAM_0:1:491720952
5505,STEAM_0:1:671848682
5506,STEAM_0:1:90512777
5507,STEAM_0:0:614534625
5508,STEAM_0:1:768372681
5509,STEAM_0:0:571897894
5510,STEAM_0:0:811932281
5511,STEAM_0:0:575543115
5512,err_15512
5513,STEAM_0:0:72373623
5514,STEAM_0:1:671841347
5515,STEAM_0:1:664414939
5516,STEAM_0:0:713606325
5517,STEAM_0:0:442321540
5518,STEAM_0:1:224658491
5519,STEAM_0:0:168153860
5520,STEAM_0:0:241063188
5521,STEAM_0:1:429409568
5522,STEAM_0:1:560109666
5523,STEAM_0:0:591121805
5524,STEAM_0:1:619077725
5525,STEAM_0:1:445707091
5526,STEAM_0:0:739367694
5527,STEAM_0:0:828881140
5528,STEAM_0:0:741547662
5529,STEAM_0:1:568355924
5530,STEAM_0:0:214542380
5531,STEAM_0:1:776629291
5532,STEAM_0:1:652388213
5533,STEAM_0:0:798674981
5534,STEAM_0:1:600065108
5535,STEAM_0:0:509009744
5536,STEAM_0:1:780909228
5537,STEAM_0:1:234228214
5538,STEAM_0:1:99479401
5539,STEAM_0:1:216091885
5540,STEAM_0:0:661723539
5541,STEAM_0:0:431683719
5542,STEAM_0:1:662954361
5543,STEAM_0:1:507384811
5544,STEAM_0:0:530896846
5545,STEAM_0:0:185445322
5546,STEAM_0:0:103387597
5547,STEAM_0:1:200000164
5548,STEAM_0:0:169611783
5549,STEAM_0:0:612814598
5550,STEAM_0:0:536310796
5551,STEAM_0:0:714280415
5552,STEAM_0:0:517053746
5553,STEAM_0:1:541017178
5554,STEAM_0:0:767314537
5555,STEAM_0:1:557654595
5556,STEAM_0:0:576943635
5557,STEAM_0:0:678564034
5558,STEAM_0:0:244638520
5559,STEAM_0:0:40824897
5560,STEAM_0:1:168802912
5561,STEAM_0:0:546952001
5562,STEAM_0:0:739442035
5563,STEAM_0:0:21715610
5564,STEAM_0:1:126009061
5565,STEAM_0:0:162188560
5566,STEAM_0:1:240095432
5567,STEAM_0:0:212118633
5568,STEAM_0:1:711415300
5569,STEAM_0:0:774281611
5570,STEAM_0:0:791535798
5571,STEAM_0:0:575031679
5572,STEAM_0:1:761076856
5573,STEAM_0:0:649810387
5574,STEAM_0:0:38008686
5575,STEAM_0:1:601495241
5576,STEAM_0:0:214448415
5577,err_15577
5578,STEAM_0:0:638909459
5579,STEAM_0:1:565822306
5580,STEAM_0:0:454788158
5581,STEAM_0:0:757692513
5582,STEAM_0:0:762298454
5583,STEAM_0:0:553851824
5584,STEAM_0:0:583717134
5585,STEAM_0:0:159997989
5586,STEAM_0:0:587243387
5587,STEAM_0:0:780536683
5588,STEAM_0:1:631224986
5589,STEAM_0:1:628659433
5590,STEAM_0:1:799026833
5591,STEAM_0:0:714850814
5592,STEAM_0:1:835013451
5593,STEAM_0:1:755597416
5594,STEAM_0:0:244947193
5595,STEAM_0:1:712612462
5596,STEAM_0:1:780070873
5597,STEAM_0:1:451186308
5598,STEAM_0:1:612221934
5599,STEAM_0:1:98823327
5600,STEAM_0:0:590937515
5601,STEAM_0:0:439396904
5602,STEAM_0:0:677612047
5603,STEAM_0:1:741816294
5604,STEAM_0:0:510336057
5605,STEAM_0:1:766778692
5606,STEAM_0:1:513181631
5607,STEAM_0:1:220953382
5608,STEAM_0:0:614816948
5609,STEAM_0:1:663842874
5610,STEAM_0:0:424313325
5611,STEAM_0:0:202318459
5612,STEAM_0:0:753096182
5613,STEAM_0:1:836278198
5614,STEAM_0:0:677687186
5615,STEAM_0:0:609277595
5616,STEAM_0:0:773745627
5617,STEAM_0:1:219590921
5618,STEAM_0:1:714348326
5619,STEAM_0:0:227749672
5620,STEAM_0:1:630060294
5621,STEAM_0:1:649050260
5622,STEAM_0:0:589787242
5623,STEAM_0:1:623308918
5624,STEAM_0:0:50264301
5625,STEAM_0:1:208358267
5626,STEAM_0:0:247114466
5627,STEAM_0:0:132143888
5628,STEAM_0:1:88051497
5629,STEAM_0:1:230894741
5630,STEAM_0:1:558545876
5631,STEAM_0:1:633185689
5632,STEAM_0:0:513028236
5633,STEAM_0:1:561849905
5634,STEAM_0:1:236854544
5635,STEAM_0:0:561786809
5636,STEAM_0:1:581593628
5637,STEAM_0:1:633785192
5638,STEAM_0:1:219759588
5639,err_15639
5640,STEAM_0:0:832565742
5641,STEAM_0:0:640640446
5642,STEAM_0:1:608753086
5643,STEAM_0:0:570224474
5644,STEAM_0:1:555658475
5645,STEAM_0:1:733921903
5646,STEAM_0:1:532960717
5647,STEAM_0:1:541959040
5648,STEAM_0:0:177905538
5649,STEAM_0:0:781568733
5650,STEAM_0:0:512675878
5651,STEAM_0:0:836419839
5652,STEAM_0:1:216724264
5653,STEAM_0:0:755597372
5654,STEAM_0:0:97571872
5655,STEAM_0:1:535876849
5656,STEAM_0:0:743646821
5657,STEAM_0:1:802396792
5658,STEAM_0:1:538250912
5659,STEAM_0:1:775796721
5660,STEAM_0:0:608918017
5661,NaN_15661-time cost 4.867 s
5662,STEAM_0:0:703544893
5663,STEAM_0:1:783225123
5664,STEAM_0:0:89257525
5665,STEAM_0:0:627502813
5666,STEAM_0:0:461197713
5667,STEAM_0:0:647393211
5668,err_15668
5669,err_15669
5670,STEAM_0:0:85978396
5671,STEAM_0:1:686141741
5672,STEAM_0:0:536071578
5673,STEAM_0:1:633053396
5674,STEAM_0:1:437857859
5675,STEAM_0:0:739879031
5676,STEAM_0:1:640428624
5677,STEAM_0:0:721723962
5678,STEAM_0:0:455959500
5679,STEAM_0:1:559046521
5680,STEAM_0:0:561868137
5681,STEAM_0:0:121044672
5682,STEAM_0:0:614133983
5683,STEAM_0:0:598903261
5684,STEAM_0:0:574155303
5685,STEAM_0:1:588158214
5686,STEAM_0:0:638987920
5687,STEAM_0:0:834117875
5688,STEAM_0:0:829119429
5689,STEAM_0:1:742994765
5690,STEAM_0:0:733512435
5691,STEAM_0:1:536467914
5692,err_15692
5693,err_15693
5694,STEAM_0:0:49717156
5695,STEAM_0:1:117695634
5696,STEAM_0:0:50054333
5697,STEAM_0:1:604690762
5698,STEAM_0:0:627798931
5699,STEAM_0:0:696889831
5700,STEAM_0:1:541947525
5701,STEAM_0:0:779246704
5702,STEAM_0:0:741853120
5703,STEAM_0:1:761895401
5704,STEAM_0:0:422907635
5705,STEAM_0:1:794633958
5706,STEAM_0:1:68744988
5707,STEAM_0:1:472862216
5708,STEAM_0:0:640527837
5709,STEAM_0:0:835168588
5710,STEAM_0:1:161099059
5711,STEAM_0:1:755639976
5712,STEAM_0:0:512870234
5713,STEAM_0:1:114489727
5714,err_15714
5715,STEAM_0:1:792758264
5716,STEAM_0:1:492774630
5717,STEAM_0:1:82247709
5718,STEAM_0:1:452676171
5719,STEAM_0:0:2320231
5720,STEAM_0:0:614133719
5721,STEAM_0:0:610702799
5722,STEAM_0:1:782526988
5723,STEAM_0:1:484841390
5724,STEAM_0:0:242631793
5725,STEAM_0:1:504388914
5726,STEAM_0:1:200874186
5727,STEAM_0:0:630339026
5728,STEAM_0:0:505667951
5729,STEAM_0:0:445144455
5730,STEAM_0:0:609446940
5731,STEAM_0:0:606863697
5732,STEAM_0:1:34078532
5733,STEAM_0:1:194417961
5734,STEAM_0:0:204026228
5735,STEAM_0:0:834201535
5736,STEAM_0:1:510526020
5737,STEAM_0:0:169898072
5738,STEAM_0:0:529199353
5739,STEAM_0:1:106522157
5740,STEAM_0:1:54999067
5741,STEAM_0:1:554074481
5742,STEAM_0:0:594222168
5743,STEAM_0:0:648651795
5744,STEAM_0:0:722291991
5745,STEAM_0:0:94503218
5746,STEAM_0:0:567183885
5747,STEAM_0:1:572138283
5748,STEAM_0:0:597964079
5749,STEAM_0:0:420164468
5750,STEAM_0:1:772822901
5751,STEAM_0:0:119393181
5752,STEAM_0:0:594292340
5753,STEAM_0:0:635249102
5754,STEAM_0:0:713662468
5755,STEAM_0:1:552923178
5756,STEAM_0:0:246698934
