,0
2660,STEAM_0:1:207695443
2661,STEAM_0:1:219976460
2662,STEAM_0:1:505295291
2663,STEAM_0:1:237152559
2664,STEAM_0:1:568137706
2665,STEAM_0:1:241782869
2666,STEAM_0:0:122723340
2667,STEAM_0:1:222474802
2668,STEAM_0:1:458611767
2669,STEAM_0:1:523583550
2670,STEAM_0:0:528916430
2671,STEAM_0:1:41142174
2672,STEAM_0:1:187254127
2673,STEAM_0:0:74919863
2674,STEAM_0:1:568496508
2675,STEAM_0:1:241850328
2676,STEAM_0:1:220623456
2677,STEAM_0:0:173477537
2678,STEAM_0:1:216863461
2679,STEAM_0:1:74784436
2680,STEAM_0:0:182504225
2681,STEAM_0:1:482131087
2682,STEAM_0:1:224023957
2683,err_2683
2684,STEAM_0:1:117086566
2685,STEAM_0:1:118250882
2686,STEAM_0:1:541778467
2687,STEAM_0:0:46638428
2688,STEAM_0:0:427742202
2689,STEAM_0:0:455949561
2690,STEAM_0:1:46205393
2691,STEAM_0:0:65142700
2692,STEAM_0:0:146344175
2693,STEAM_0:1:185665814
2694,STEAM_0:0:221430331
2695,STEAM_0:0:151226102
2696,STEAM_0:1:442188731
2697,STEAM_0:1:493533136
2698,STEAM_0:1:29695653
2699,err_2699
2700,STEAM_0:0:67583068
2701,STEAM_0:0:568743099
2702,STEAM_0:1:12617200
2703,STEAM_0:0:515919423
2704,STEAM_0:0:544829812
2705,STEAM_0:0:210903460
2706,STEAM_0:0:206191441
2707,STEAM_0:0:181776759
2708,STEAM_0:0:446073969
2709,STEAM_0:1:166505099
2710,STEAM_0:1:218768469
2711,STEAM_0:1:181506260
2712,STEAM_0:1:158340519
2713,STEAM_0:0:568393758
2714,STEAM_0:0:927606
2715,STEAM_0:0:44852339
2716,STEAM_0:0:226765687
2717,STEAM_0:1:204420567
2718,STEAM_0:1:62933945
2719,STEAM_0:0:54453096
2720,STEAM_0:0:505226239
2721,STEAM_0:1:150342597
2722,STEAM_0:1:176112627
2723,err_2723
2724,STEAM_0:1:72293359
2725,STEAM_0:0:146983559
2726,STEAM_0:1:568627721
2727,STEAM_0:1:569197760
2728,STEAM_0:1:53122424
2729,STEAM_0:0:240565083
2730,STEAM_0:0:221892677
2731,STEAM_0:0:523194274
2732,STEAM_0:1:20472633
2733,STEAM_0:0:562699966
2734,STEAM_0:1:72535729
2735,STEAM_0:0:515347635
2736,STEAM_0:0:94198760
2737,STEAM_0:0:238840518
2738,STEAM_0:0:222139122
2739,STEAM_0:1:112434322
2740,STEAM_0:0:217824918
2741,STEAM_0:1:495264413
2742,STEAM_0:1:460171157
2743,STEAM_0:1:38336882
2744,STEAM_0:1:20058917
2745,STEAM_0:0:146574568
2746,STEAM_0:1:57597987
2747,STEAM_0:1:229661087
2748,STEAM_0:1:569367919
2749,STEAM_0:0:499590833
2750,STEAM_0:1:422181124
2751,STEAM_0:1:549137929
2752,STEAM_0:1:474614638
2753,STEAM_0:1:203197044
2754,STEAM_0:1:53197414
2755,STEAM_0:0:39104788
2756,STEAM_0:0:230857230
2757,STEAM_0:1:35135974
2758,STEAM_0:1:52559846
2759,STEAM_0:1:421166227
2760,STEAM_0:1:176056684
2761,STEAM_0:0:155602080
2762,STEAM_0:1:230460499
2763,STEAM_0:1:36825359
2764,STEAM_0:0:499611512
2765,STEAM_0:1:181049120
2766,STEAM_0:0:215712693
2767,STEAM_0:0:567086043
2768,STEAM_0:1:569929990
2769,STEAM_0:0:78626601
2770,STEAM_0:0:214690482
2771,STEAM_0:0:428147796
2772,STEAM_0:0:30586696
2773,STEAM_0:0:74631629
2774,STEAM_0:1:195579699
2775,STEAM_0:0:206386299
2776,STEAM_0:1:2097439
2777,STEAM_0:0:143595989
2778,STEAM_0:0:51316917
2779,STEAM_0:0:2036627
2780,STEAM_0:0:70170620
2781,STEAM_0:0:568446011
2782,STEAM_0:0:431991729
2783,STEAM_0:1:42648980
2784,STEAM_0:1:108754696
2785,STEAM_0:1:153490035
2786,STEAM_0:1:116966876
2787,STEAM_0:1:547758604
2788,STEAM_0:1:159982639
2789,STEAM_0:1:552510316
2790,STEAM_0:0:520332325
2791,STEAM_0:0:218470468
2792,STEAM_0:1:240485161
2793,STEAM_0:1:441152634
2794,STEAM_0:1:456701423
2795,STEAM_0:1:530642193
2796,STEAM_0:1:200896978
2797,STEAM_0:1:233532545
2798,STEAM_0:1:570214409
2799,STEAM_0:1:208245478
2800,STEAM_0:1:36940785
2801,STEAM_0:0:55839195
2802,STEAM_0:1:570333492
2803,STEAM_0:0:44810094
2804,STEAM_0:0:461861054
2805,STEAM_0:1:419096461
2806,STEAM_0:0:217715668
2807,STEAM_0:1:428712849
2808,STEAM_0:0:187264319
2809,STEAM_0:1:431067199
2810,STEAM_0:1:450667297
2811,STEAM_0:1:156746552
2812,STEAM_0:0:228468428
2813,STEAM_0:0:69669476
2814,STEAM_0:1:539467950
2815,STEAM_0:0:99581506
2816,STEAM_0:1:418790388
2817,STEAM_0:1:570662674
2818,STEAM_0:1:226081285
2819,STEAM_0:0:514784584
2820,STEAM_0:0:74649407
2821,STEAM_0:1:229546704
2822,STEAM_0:0:505294228
2823,STEAM_0:0:53630828
2824,STEAM_0:0:198034847
2825,STEAM_0:0:430592984
2826,STEAM_0:1:546283516
2827,STEAM_0:0:12775608
2828,STEAM_0:0:38829012
2829,STEAM_0:1:519297757
2830,STEAM_0:0:130867968
2831,STEAM_0:0:570851165
2832,STEAM_0:1:545463958
2833,STEAM_0:0:570878430
2834,STEAM_0:1:182739011
2835,STEAM_0:1:237565222
2836,STEAM_0:1:443540325
2837,STEAM_0:1:231777362
2838,STEAM_0:0:244262264
2839,STEAM_0:1:209306748
2840,STEAM_0:1:32172731
2841,STEAM_0:1:158955459
2842,STEAM_0:1:235236978
2843,STEAM_0:1:506145794
2844,STEAM_0:0:45137171
2845,STEAM_0:1:62226826
2846,STEAM_0:1:66099672
2847,STEAM_0:1:214959980
2848,STEAM_0:0:571277121
2849,STEAM_0:0:62540421
2850,STEAM_0:0:55394968
2851,STEAM_0:1:533588567
2852,STEAM_0:1:85545725
2853,STEAM_0:0:204133404
2854,STEAM_0:0:533488147
2855,STEAM_0:0:241152772
2856,STEAM_0:1:571156542
2857,STEAM_0:0:30812023
2858,STEAM_0:0:463628870
2859,STEAM_0:1:457591832
2860,STEAM_0:1:123683079
2861,STEAM_0:1:181734910
2862,STEAM_0:1:89800789
2863,STEAM_0:1:522796017
2864,STEAM_0:1:246828187
2865,STEAM_0:1:498421243
2866,STEAM_0:0:560336453
2867,STEAM_0:1:240727201
2868,STEAM_0:0:519061366
2869,STEAM_0:0:87878185
2870,STEAM_0:0:36798464
2871,STEAM_0:0:522797444
2872,STEAM_0:0:142353969
2873,STEAM_0:0:20496524
2874,STEAM_0:0:516960138
2875,STEAM_0:1:571544023
2876,STEAM_0:1:34000468
2877,STEAM_0:1:23613668
2878,STEAM_0:1:162237606
2879,STEAM_0:0:56196231
2880,STEAM_0:1:87389145
2881,STEAM_0:0:423570125
2882,STEAM_0:0:245613090
2883,STEAM_0:1:163921805
2884,STEAM_0:1:571776021
2885,STEAM_0:1:45749755
2886,STEAM_0:0:109956375
2887,STEAM_0:0:240873653
2888,STEAM_0:1:485258642
2889,STEAM_0:0:524066147
2890,STEAM_0:0:420068304
2891,STEAM_0:0:452655620
2892,STEAM_0:1:450781314
2893,err_2893
2894,STEAM_0:0:242004885
2895,STEAM_0:1:240373748
2896,STEAM_0:0:184692637
2897,STEAM_0:0:517089514
2898,STEAM_0:0:88498444
2899,STEAM_0:1:558287281
2900,STEAM_0:1:64856564
2901,STEAM_0:1:159150791
2902,STEAM_0:1:246611262
2903,STEAM_0:0:420861418
2904,STEAM_0:0:43005982
2905,STEAM_0:1:193381736
2906,STEAM_0:1:507779751
2907,STEAM_0:0:19070599
2908,STEAM_0:1:200865021
2909,STEAM_0:0:56631003
2910,STEAM_0:1:42536348
2911,STEAM_0:0:572367029
2912,STEAM_0:0:118564227
2913,STEAM_0:0:93754982
2914,STEAM_0:0:505035834
2915,STEAM_0:1:562849745
2916,STEAM_0:1:572309312
2917,STEAM_0:0:522726349
2918,STEAM_0:1:212217135
2919,STEAM_0:0:225438880
2920,STEAM_0:1:20529996
2921,STEAM_0:0:68427879
2922,STEAM_0:1:420718594
2923,STEAM_0:0:435274996
2924,STEAM_0:0:184631965
2925,STEAM_0:0:239241335
2926,err_2926
2927,err_2927
2928,STEAM_0:0:198243574
2929,STEAM_0:0:122802766
2930,STEAM_0:1:119911008
2931,STEAM_0:1:187394310
2932,STEAM_0:1:76460519
2933,STEAM_0:1:571516787
2934,STEAM_0:1:447513299
2935,STEAM_0:1:92777056
2936,STEAM_0:0:509966372
2937,STEAM_0:0:196486850
2938,STEAM_0:1:487276321
2939,err_2939
2940,STEAM_0:0:543040283
2941,STEAM_0:1:209208326
2942,STEAM_0:0:246819159
2943,STEAM_0:1:149363622
2944,STEAM_0:0:222575842
2945,STEAM_0:1:107763735
2946,STEAM_0:0:53898106
2947,STEAM_0:1:526811656
2948,STEAM_0:1:444978431
2949,STEAM_0:1:452994694
2950,STEAM_0:1:522046542
2951,STEAM_0:1:512104724
2952,STEAM_0:1:561116545
2953,STEAM_0:1:505685157
2954,STEAM_0:0:420702210
2955,STEAM_0:0:57348487
2956,STEAM_0:1:516527998
2957,STEAM_0:1:7144064
2958,STEAM_0:1:220134481
2959,STEAM_0:0:531806825
2960,STEAM_0:0:237726257
2961,STEAM_0:0:53814918
2962,STEAM_0:0:531421199
2963,STEAM_0:1:490823455
2964,STEAM_0:0:81166191
2965,STEAM_0:1:214696472
2966,STEAM_0:0:507973040
2967,STEAM_0:0:166114741
2968,STEAM_0:1:160713594
2969,STEAM_0:1:174131584
2970,STEAM_0:0:571520721
2971,STEAM_0:1:80252201
2972,STEAM_0:0:429806244
2973,STEAM_0:0:572669470
2974,STEAM_0:1:44595019
2975,STEAM_0:0:77341234
2976,STEAM_0:1:232988294
2977,STEAM_0:1:168123539
2978,STEAM_0:1:420366078
2979,STEAM_0:0:458350413
2980,STEAM_0:0:566027244
2981,STEAM_0:1:559967297
2982,STEAM_0:1:565056270
2983,STEAM_0:0:433621300
2984,STEAM_0:0:200349612
2985,STEAM_0:0:47068681
2986,STEAM_0:1:45090914
2987,STEAM_0:1:573357821
2988,STEAM_0:0:573673331
2989,STEAM_0:1:26092774
2990,STEAM_0:1:199769067
2991,STEAM_0:1:77504382
2992,STEAM_0:0:435053815
2993,STEAM_0:1:60653195
2994,STEAM_0:1:197313966
2995,STEAM_0:1:72740744
2996,STEAM_0:1:234879026
2997,STEAM_0:1:178719141
2998,STEAM_0:1:111533446
2999,STEAM_0:0:105958941
3000,STEAM_0:0:154242119
3001,STEAM_0:1:245927273
3002,STEAM_0:0:425978878
3003,STEAM_0:1:573785028
3004,STEAM_0:0:134529070
3005,STEAM_0:0:193878997
3006,STEAM_0:1:153714086
3007,STEAM_0:0:162880026
3008,STEAM_0:0:436447348
3009,STEAM_0:1:418269354
3010,STEAM_0:0:430851100
3011,STEAM_0:1:514845378
3012,STEAM_0:1:204610896
3013,STEAM_0:0:460394999
3014,STEAM_0:0:522396192
3015,STEAM_0:0:231086103
3016,err_3016
3017,STEAM_0:0:548925692
3018,STEAM_0:1:167890182
3019,STEAM_0:0:94914593
3020,STEAM_0:1:183110853
3021,STEAM_0:1:183272837
3022,STEAM_0:0:424194100
3023,err_3023
3024,STEAM_0:1:73489434
3025,STEAM_0:0:100291631
3026,STEAM_0:1:91027491
3027,STEAM_0:0:550735020
3028,STEAM_0:0:143612813
3029,STEAM_0:1:206620386
3030,STEAM_0:1:173564383
3031,STEAM_0:0:71287077
3032,STEAM_0:0:429762758
3033,STEAM_0:0:79374000
3034,STEAM_0:1:435963387
3035,STEAM_0:1:437298717
3036,STEAM_0:0:154668793
3037,STEAM_0:1:35601085
3038,STEAM_0:1:245688770
3039,STEAM_0:1:235581560
3040,STEAM_0:0:156786100
3041,STEAM_0:0:498420160
3042,STEAM_0:1:212744433
3043,STEAM_0:1:433232754
3044,STEAM_0:1:212763221
3045,STEAM_0:0:500918271
3046,STEAM_0:0:141528319
3047,STEAM_0:0:158367082
3048,STEAM_0:0:501128808
3049,NaN_3049-time cost 4.195 s
3050,STEAM_0:0:158540017
3051,STEAM_0:1:71603389
3052,STEAM_0:0:129637782
3053,err_3053
3054,STEAM_0:0:572719993
3055,STEAM_0:0:83175814
3056,STEAM_0:1:159844105
3057,STEAM_0:0:440111530
3058,STEAM_0:1:544702148
3059,STEAM_0:0:544404941
3060,STEAM_0:1:220809104
3061,STEAM_0:0:86297095
3062,STEAM_0:0:177622787
3063,STEAM_0:0:554558194
3064,STEAM_0:0:566932203
3065,STEAM_0:0:62284713
3066,STEAM_0:1:493993501
3067,STEAM_0:0:189494157
3068,STEAM_0:0:208903725
3069,STEAM_0:1:502081455
3070,STEAM_0:0:501202110
3071,STEAM_0:0:40476168
3072,STEAM_0:0:160186708
3073,STEAM_0:0:569961856
3074,STEAM_0:1:571096959
3075,STEAM_0:0:183061191
3076,STEAM_0:1:3578466
3077,STEAM_0:1:515648167
3078,STEAM_0:0:575124393
3079,STEAM_0:0:170338921
3080,STEAM_0:0:464142740
3081,STEAM_0:0:575210443
3082,STEAM_0:1:426234354
3083,STEAM_0:1:225557470
3084,STEAM_0:0:575091180
3085,STEAM_0:0:199637792
3086,STEAM_0:1:458941276
3087,STEAM_0:1:210152048
3088,STEAM_0:1:91312152
3089,STEAM_0:0:519664797
3090,STEAM_0:1:570024097
3091,STEAM_0:0:179906773
3092,STEAM_0:0:181824266
3093,STEAM_0:0:531161373
3094,STEAM_0:0:532538331
3095,STEAM_0:1:572273514
3096,STEAM_0:0:535173264
3097,STEAM_0:1:40157141
3098,STEAM_0:1:463393462
3099,STEAM_0:0:53291133
3100,STEAM_0:0:548401995
3101,STEAM_0:0:575614086
3102,STEAM_0:1:428548729
3103,STEAM_0:0:564742549
3104,STEAM_0:0:117821549
3105,STEAM_0:1:528288427
3106,STEAM_0:1:467404618
3107,STEAM_0:1:100859076
3108,STEAM_0:1:177625122
3109,STEAM_0:0:67098189
3110,err_3110
3111,STEAM_0:1:125961222
3112,STEAM_0:1:455970296
3113,STEAM_0:1:565666114
3114,STEAM_0:1:419444016
3115,STEAM_0:0:53744483
3116,STEAM_0:0:62651299
3117,STEAM_0:0:83468635
3118,STEAM_0:1:510813184
3119,STEAM_0:1:548437061
3120,STEAM_0:0:490262620
3121,STEAM_0:1:200935454
3122,err_3122
3123,STEAM_0:0:445553950
3124,STEAM_0:1:572608862
3125,STEAM_0:1:572582577
3126,STEAM_0:1:46118119
3127,STEAM_0:0:536542505
3128,STEAM_0:1:44593390
3129,STEAM_0:1:544702063
3130,STEAM_0:0:575474011
3131,STEAM_0:0:501733473
3132,STEAM_0:1:173591201
3133,STEAM_0:1:531375037
3134,STEAM_0:1:24167160
3135,STEAM_0:1:244169029
3136,STEAM_0:1:234341040
3137,STEAM_0:0:237785144
3138,STEAM_0:1:571680430
3139,STEAM_0:1:554542025
3140,STEAM_0:0:225543077
3141,STEAM_0:1:38224028
3142,STEAM_0:1:523162285
3143,STEAM_0:0:230830068
3144,STEAM_0:1:62891090
3145,STEAM_0:1:419700105
3146,STEAM_0:1:74658450
3147,STEAM_0:1:571898999
3148,STEAM_0:0:508823829
3149,STEAM_0:1:541813882
3150,STEAM_0:0:400369152
3151,STEAM_0:0:31627371
3152,STEAM_0:0:237899680
3153,STEAM_0:1:229369646
3154,STEAM_0:0:178353254
3155,err_3155
3156,STEAM_0:1:559216431
3157,STEAM_0:1:520792530
3158,STEAM_0:1:441809902
3159,STEAM_0:1:214776712
3160,STEAM_0:1:244553459
3161,STEAM_0:1:78032180
3162,STEAM_0:0:88004654
3163,STEAM_0:1:90060266
3164,STEAM_0:1:234667732
3165,STEAM_0:1:42224868
3166,STEAM_0:0:237246563
3167,STEAM_0:1:533716249
3168,STEAM_0:0:539477178
3169,STEAM_0:0:511581271
3170,STEAM_0:1:440054065
3171,STEAM_0:1:447357536
3172,STEAM_0:1:556913099
3173,STEAM_0:0:154495594
3174,STEAM_0:1:566732892
3175,STEAM_0:1:158362891
3176,STEAM_0:0:187018106
3177,STEAM_0:0:25992340
3178,STEAM_0:0:55194802
3179,STEAM_0:0:573860403
3180,STEAM_0:1:550152537
3181,STEAM_0:0:182171297
3182,STEAM_0:1:182696936
3183,STEAM_0:1:493694614
3184,STEAM_0:0:574646613
3185,STEAM_0:0:119441659
3186,STEAM_0:1:577043226
3187,STEAM_0:0:576923904
3188,STEAM_0:1:575691361
3189,STEAM_0:1:528920359
3190,STEAM_0:0:226080831
3191,STEAM_0:1:244945649
3192,STEAM_0:0:480070111
3193,STEAM_0:0:51476582
3194,STEAM_0:1:19714807
3195,STEAM_0:0:42251614
3196,STEAM_0:0:559336943
3197,STEAM_0:1:575275308
3198,STEAM_0:1:236036244
3199,STEAM_0:0:214783230
3200,STEAM_0:1:48165988
3201,STEAM_0:0:539282494
3202,STEAM_0:1:516348470
3203,STEAM_0:1:95374725
3204,STEAM_0:0:242350978
3205,STEAM_0:1:68319592
3206,STEAM_0:0:116132067
3207,STEAM_0:1:80469182
3208,STEAM_0:1:217619179
3209,STEAM_0:0:75446070
3210,STEAM_0:0:504876381
3211,STEAM_0:1:505030353
3212,STEAM_0:1:515472702
3213,STEAM_0:0:534523011
3214,STEAM_0:0:230769604
3215,STEAM_0:0:423911601
3216,STEAM_0:1:437792300
3217,STEAM_0:0:48243173
3218,STEAM_0:1:222101667
3219,STEAM_0:0:569928113
3220,STEAM_0:1:193368097
3221,STEAM_0:0:215948104
3222,STEAM_0:0:136346546
3223,STEAM_0:1:190961437
3224,STEAM_0:1:230899709
3225,STEAM_0:0:231024118
3226,STEAM_0:0:451274744
3227,STEAM_0:0:189712213
3228,err_3228
3229,STEAM_0:1:233104179
3230,STEAM_0:0:202038503
3231,STEAM_0:0:168738545
3232,STEAM_0:0:570342053
3233,STEAM_0:0:190924341
3234,STEAM_0:1:526955621
3235,STEAM_0:0:73565834
3236,STEAM_0:0:565300363
3237,STEAM_0:0:61226996
3238,STEAM_0:0:197000898
3239,STEAM_0:0:222076930
3240,STEAM_0:0:205879157
3241,STEAM_0:1:228647882
3242,STEAM_0:0:425330889
3243,STEAM_0:1:527038732
3244,NaN_3244-time cost 5.192 s
3245,STEAM_0:1:22505276
3246,STEAM_0:0:511926507
3247,STEAM_0:0:70149372
3248,STEAM_0:1:519819543
3249,STEAM_0:1:426680529
3250,STEAM_0:0:550906116
3251,STEAM_0:1:511828755
3252,STEAM_0:1:444360997
3253,STEAM_0:1:547430878
3254,STEAM_0:1:530314493
3255,STEAM_0:0:438275159
3256,STEAM_0:1:70788819
3257,STEAM_0:1:37206934
3258,STEAM_0:0:235222266
3259,STEAM_0:1:84171817
3260,STEAM_0:1:127491912
3261,STEAM_0:1:28426337
3262,STEAM_0:1:424664406
3263,STEAM_0:0:76077201
3264,STEAM_0:0:44124404
3265,STEAM_0:0:553074667
3266,STEAM_0:0:192284183
3267,STEAM_0:0:499637758
3268,STEAM_0:1:536843811
3269,STEAM_0:1:222511817
3270,STEAM_0:0:451146805
3271,STEAM_0:1:577475810
3272,STEAM_0:1:548859478
3273,STEAM_0:0:70162895
3274,STEAM_0:0:448303408
3275,STEAM_0:1:525471846
3276,STEAM_0:0:440707357
3277,STEAM_0:0:438300211
3278,STEAM_0:0:449231883
3279,STEAM_0:1:44921730
3280,STEAM_0:0:559614436
3281,STEAM_0:0:129929880
3282,STEAM_0:0:573759259
3283,STEAM_0:0:25524125
3284,STEAM_0:1:146774360
3285,STEAM_0:1:500672631
3286,STEAM_0:0:221611374
3287,STEAM_0:0:191096470
3288,STEAM_0:0:440460365
3289,STEAM_0:0:215084825
3290,STEAM_0:0:86448195
3291,STEAM_0:0:198857009
3292,STEAM_0:0:192988585
3293,STEAM_0:1:187759071
3294,STEAM_0:0:238030893
3295,STEAM_0:0:93769723
3296,STEAM_0:1:418988270
3297,STEAM_0:1:541882657
3298,STEAM_0:1:546336257
3299,STEAM_0:1:517732240
3300,STEAM_0:0:124895870
3301,STEAM_0:0:579763684
3302,STEAM_0:1:344118734
3303,STEAM_0:0:218425984
3304,STEAM_0:0:51988479
3305,STEAM_0:1:529747672
3306,STEAM_0:1:535868637
3307,STEAM_0:0:47381616
3308,STEAM_0:0:55865948
3309,STEAM_0:1:576282108
3310,STEAM_0:1:92675519
3311,STEAM_0:0:78576363
3312,STEAM_0:0:72761251
3313,STEAM_0:0:509449282
3314,STEAM_0:1:172933480
3315,STEAM_0:0:232661400
3316,STEAM_0:1:550019985
3317,STEAM_0:0:514682321
3318,STEAM_0:0:53907138
3319,STEAM_0:0:161273192
3320,STEAM_0:0:560201824
3321,STEAM_0:1:245434938
3322,STEAM_0:0:501550253
3323,STEAM_0:0:226882461
3324,STEAM_0:0:438674877
3325,STEAM_0:1:534482237
3326,STEAM_0:0:574189049
3327,STEAM_0:1:124013686
3328,STEAM_0:1:507857424
3329,STEAM_0:1:184501329
3330,STEAM_0:1:91102423
3331,STEAM_0:0:236361837
3332,STEAM_0:0:580125465
3333,STEAM_0:1:528569131
3334,STEAM_0:1:477193519
3335,STEAM_0:0:225055761
3336,STEAM_0:0:225835240
3337,STEAM_0:1:195615177
3338,STEAM_0:1:570902430
3339,STEAM_0:1:163930905
3340,STEAM_0:1:577787036
3341,STEAM_0:1:147591441
3342,STEAM_0:0:485084220
3343,STEAM_0:0:147707388
3344,STEAM_0:1:230649367
3345,STEAM_0:1:162021312
3346,STEAM_0:0:219363665
3347,err_3347
3348,STEAM_0:1:430565090
3349,STEAM_0:1:229260350
3350,STEAM_0:0:417875801
3351,STEAM_0:0:530699171
3352,STEAM_0:0:448552959
3353,STEAM_0:1:203277767
3354,STEAM_0:1:155818059
3355,STEAM_0:0:520175155
3356,STEAM_0:1:490465308
3357,STEAM_0:1:558224032
3358,err_3358
3359,STEAM_0:1:454131370
3360,STEAM_0:0:528635174
3361,STEAM_0:0:484958743
3362,STEAM_0:1:79322656
3363,STEAM_0:1:508268767
3364,STEAM_0:1:525988434
3365,STEAM_0:0:571454201
3366,STEAM_0:1:433065808
3367,STEAM_0:1:110833472
3368,STEAM_0:1:542886393
3369,STEAM_0:0:577428235
3370,STEAM_0:0:558737057
3371,STEAM_0:1:518227006
3372,STEAM_0:1:201055889
3373,STEAM_0:1:161201797
3374,STEAM_0:0:70810379
3375,STEAM_0:0:500624821
3376,STEAM_0:0:107885587
3377,STEAM_0:0:165012134
3378,STEAM_0:1:451219722
3379,STEAM_0:1:47104142
3380,STEAM_0:1:34467653
3381,STEAM_0:1:420942587
3382,STEAM_0:0:146438606
3383,STEAM_0:0:146397846
3384,STEAM_0:1:239875648
3385,STEAM_0:0:213136500
3386,STEAM_0:1:422234957
3387,STEAM_0:0:144015727
3388,STEAM_0:1:103730505
3389,err_3389
3390,STEAM_0:1:577382341
3391,STEAM_0:0:568182794
3392,STEAM_0:0:455196950
3393,STEAM_0:0:63829685
3394,STEAM_0:0:160730485
3395,STEAM_0:0:193571553
3396,STEAM_0:0:160105849
3397,STEAM_0:0:581808377
3398,STEAM_0:1:506496888
3399,STEAM_0:0:21098593
3400,STEAM_0:1:189870700
3401,STEAM_0:1:419813645
3402,STEAM_0:0:235495224
3403,STEAM_0:1:92449789
3404,STEAM_0:1:170297567
3405,STEAM_0:1:459793126
3406,STEAM_0:1:232411470
3407,STEAM_0:0:238532715
3408,STEAM_0:1:569379024
3409,STEAM_0:0:142125739
3410,STEAM_0:0:47829939
3411,STEAM_0:0:65786569
3412,STEAM_0:0:525284100
3413,STEAM_0:0:199642833
3414,STEAM_0:1:82565408
3415,STEAM_0:0:433341611
3416,STEAM_0:0:70584862
3417,STEAM_0:1:101580552
3418,STEAM_0:1:62373852
3419,STEAM_0:1:35201619
3420,STEAM_0:0:74335459
3421,STEAM_0:0:230357063
3422,STEAM_0:1:535181313
3423,STEAM_0:1:182056934
3424,STEAM_0:1:231708688
3425,STEAM_0:0:419748542
3426,STEAM_0:0:83271187
3427,STEAM_0:1:579521834
3428,STEAM_0:1:467306537
3429,STEAM_0:0:2391125
3430,STEAM_0:1:8971772
3431,STEAM_0:1:178248444
3432,STEAM_0:0:227309942
3433,STEAM_0:1:230191818
3434,STEAM_0:0:465503417
3435,STEAM_0:0:510983277
3436,STEAM_0:0:180671110
3437,STEAM_0:0:218111840
3438,STEAM_0:1:119385982
3439,STEAM_0:0:580832554
3440,STEAM_0:1:511885328
3441,STEAM_0:0:504357102
3442,STEAM_0:1:8436950
3443,STEAM_0:1:582315271
3444,STEAM_0:1:196650985
3445,STEAM_0:0:100199783
3446,STEAM_0:0:63255261
3447,STEAM_0:0:443695527
3448,STEAM_0:1:149188475
3449,STEAM_0:1:582604194
3450,STEAM_0:0:540697116
3451,STEAM_0:1:54992107
3452,STEAM_0:0:582653117
3453,STEAM_0:0:112962217
3454,STEAM_0:0:125823920
3455,STEAM_0:0:50080397
3456,STEAM_0:0:28128481
3457,STEAM_0:1:170171889
3458,STEAM_0:0:2023615
3459,STEAM_0:0:527159533
3460,STEAM_0:0:43424469
3461,STEAM_0:0:582370815
3462,STEAM_0:0:509805811
3463,STEAM_0:1:582614003
3464,STEAM_0:0:49829458
3465,STEAM_0:0:221504416
3466,STEAM_0:0:522953607
3467,STEAM_0:0:88363909
3468,STEAM_0:1:50127758
3469,STEAM_0:0:548214042
3470,STEAM_0:0:159008554
3471,STEAM_0:1:29944133
3472,STEAM_0:1:231159619
3473,STEAM_0:0:206276572
3474,STEAM_0:1:73618643
3475,STEAM_0:0:141931762
3476,STEAM_0:1:16920249
3477,STEAM_0:0:187457543
3478,err_3478
3479,STEAM_0:1:126386307
3480,STEAM_0:0:513889495
3481,STEAM_0:0:147252132
3482,STEAM_0:0:582860401
3483,STEAM_0:1:422769365
3484,STEAM_0:1:512439493
3485,STEAM_0:0:199046776
3486,STEAM_0:0:24882065
3487,STEAM_0:0:243522772
3488,STEAM_0:0:163934480
3489,STEAM_0:1:92455452
3490,STEAM_0:1:103390028
3491,STEAM_0:0:514116397
3492,STEAM_0:0:436403943
3493,STEAM_0:0:177461779
3494,STEAM_0:0:59881905
3495,STEAM_0:0:575437305
3496,STEAM_0:0:522801593
3497,STEAM_0:1:453383321
3498,STEAM_0:1:456970884
3499,STEAM_0:1:583472810
3500,STEAM_0:1:98782472
3501,STEAM_0:0:32962655
3502,STEAM_0:0:124193750
3503,STEAM_0:0:434974578
3504,STEAM_0:1:551995948
3505,STEAM_0:1:213980082
3506,STEAM_0:1:231410527
3507,STEAM_0:0:527111315
3508,STEAM_0:0:138378315
3509,STEAM_0:0:95047860
3510,STEAM_0:1:114116040
3511,STEAM_0:1:25990883
3512,STEAM_0:0:80751402
3513,STEAM_0:0:197524336
3514,STEAM_0:1:99641492
3515,STEAM_0:0:444565227
3516,STEAM_0:0:156881543
3517,STEAM_0:0:58192645
3518,STEAM_0:0:579890508
3519,STEAM_0:0:48166177
3520,STEAM_0:1:513810187
3521,STEAM_0:0:533296200
3522,STEAM_0:1:216137128
3523,STEAM_0:0:560494170
3524,err_3524
3525,STEAM_0:0:569962497
3526,STEAM_0:0:566380953
3527,STEAM_0:0:233585339
3528,STEAM_0:1:82626100
3529,err_3529
3530,STEAM_0:1:94282874
3531,STEAM_0:1:456263855
3532,STEAM_0:0:508609079
3533,STEAM_0:0:530809602
3534,STEAM_0:1:115300050
3535,STEAM_0:1:90973424
3536,err_3536
3537,STEAM_0:0:148734356
3538,STEAM_0:0:23721489
3539,STEAM_0:1:225329583
3540,STEAM_0:0:181543188
3541,STEAM_0:0:37353792
3542,STEAM_0:1:146781827
3543,STEAM_0:0:84518437
3544,err_3544
