,0
1831,STEAM_0:1:162463342
1832,STEAM_0:1:454772994
1833,STEAM_0:0:469508340
1834,STEAM_0:1:793925417
1835,STEAM_0:0:709627740
1836,STEAM_0:0:868997357
1837,STEAM_0:0:182667112
1838,STEAM_0:0:181618352
1839,STEAM_0:0:70974621
1840,STEAM_0:1:170436526
1841,STEAM_0:0:764950699
1842,STEAM_0:1:454716335
1843,STEAM_0:1:642361141
1844,STEAM_0:0:442345580
1845,err_21845
1846,STEAM_0:0:636603374
1847,STEAM_0:1:455443836
1848,STEAM_0:1:52861309
1849,STEAM_0:1:635523682
1850,STEAM_0:0:692983068
1851,STEAM_0:0:245278927
1852,STEAM_0:1:442522811
1853,STEAM_0:0:507299466
1854,STEAM_0:0:621169704
1855,STEAM_0:1:242571979
1856,STEAM_0:1:529342823
1857,STEAM_0:0:429111860
1858,STEAM_0:0:704294143
1859,STEAM_0:0:500828600
1860,STEAM_0:1:158378090
1861,STEAM_0:1:763388269
1862,STEAM_0:1:243199083
1863,err_21863
1864,STEAM_0:0:426772871
1865,STEAM_0:0:530294864
1866,STEAM_0:0:618169634
1867,STEAM_0:1:796322552
1868,STEAM_0:0:228177421
1869,STEAM_0:0:774649925
1870,STEAM_0:1:439206009
1871,STEAM_0:1:755449210
1872,err_21872
1873,STEAM_0:1:581318570
1874,STEAM_0:1:555588408
1875,STEAM_0:1:216261167
1876,err_21876
1877,STEAM_0:0:873978716
1878,STEAM_0:0:508543816
1879,STEAM_0:0:760843972
1880,STEAM_0:0:69815162
1881,STEAM_0:1:507751128
1882,STEAM_0:1:180245169
1883,STEAM_0:1:792664436
1884,STEAM_0:0:469133102
1885,STEAM_0:1:556535805
1886,err_21886
1887,STEAM_0:1:781046249
1888,STEAM_0:0:844314801
1889,STEAM_0:0:865044225
1890,STEAM_0:1:783173756
1891,STEAM_0:1:119645128
1892,STEAM_0:1:49344858
1893,STEAM_0:1:693581064
1894,STEAM_0:1:515171722
1895,STEAM_0:0:741033819
1896,STEAM_0:0:773886457
1897,STEAM_0:0:198181804
1898,err_21898
1899,STEAM_0:1:80113240
1900,STEAM_0:0:557082985
1901,STEAM_0:0:499085082
1902,STEAM_0:1:527101743
1903,STEAM_0:0:611851446
1904,STEAM_0:1:15901342
1905,STEAM_0:0:625568736
1906,STEAM_0:0:865510245
1907,STEAM_0:0:583620667
1908,STEAM_0:0:206383698
1909,STEAM_0:0:790706068
1910,STEAM_0:1:427637695
1911,STEAM_0:0:429726839
1912,STEAM_0:0:629417800
1913,STEAM_0:1:506957455
1914,STEAM_0:1:613012414
1915,STEAM_0:1:201666374
1916,STEAM_0:1:183535576
1917,STEAM_0:0:728078065
1918,STEAM_0:1:241548832
1919,STEAM_0:0:4542258
1920,STEAM_0:1:445574052
1921,STEAM_0:0:790003272
1922,STEAM_0:1:705627957
1923,STEAM_0:1:732929125
1924,STEAM_0:1:884004355
1925,STEAM_0:1:235536955
1926,STEAM_0:1:600881427
1927,STEAM_0:0:549982961
1928,STEAM_0:1:882394632
1929,STEAM_0:0:421192412
1930,STEAM_0:0:83153661
1931,STEAM_0:0:650938628
1932,STEAM_0:0:3888546
1933,STEAM_0:1:39252164
1934,STEAM_0:0:518138245
1935,STEAM_0:1:551554164
1936,STEAM_0:1:792471470
1937,STEAM_0:1:666153378
1938,STEAM_0:0:432262628
1939,STEAM_0:1:120382533
1940,STEAM_0:1:771118308
1941,STEAM_0:1:863208579
1942,STEAM_0:0:80913006
1943,STEAM_0:1:799404932
1944,STEAM_0:1:511850481
1945,STEAM_0:0:728175664
1946,STEAM_0:1:702626050
1947,STEAM_0:1:572321783
1948,STEAM_0:0:225964499
1949,STEAM_0:1:611777942
1950,STEAM_0:0:602705291
1951,STEAM_0:0:239841435
1952,STEAM_0:0:436155304
1953,STEAM_0:1:576036195
1954,STEAM_0:0:83792594
1955,STEAM_0:0:216434245
1956,STEAM_0:0:244435209
1957,STEAM_0:1:635349728
1958,STEAM_0:1:668027709
1959,err_21959
1960,STEAM_0:0:618925693
1961,STEAM_0:0:614880971
1962,STEAM_0:1:539037171
1963,STEAM_0:0:448444390
1964,STEAM_0:1:646871656
1965,STEAM_0:1:565134678
1966,STEAM_0:0:638689568
1967,STEAM_0:0:82171269
1968,STEAM_0:0:533140805
1969,STEAM_0:1:849214793
1970,STEAM_0:0:614447263
1971,STEAM_0:0:210054387
1972,STEAM_0:1:162520076
1973,STEAM_0:0:532627181
1974,STEAM_0:1:116665517
1975,STEAM_0:1:73714592
1976,STEAM_0:1:809454704
1977,STEAM_0:0:776342271
1978,STEAM_0:0:457118335
1979,STEAM_0:1:168464666
1980,STEAM_0:1:46703747
1981,STEAM_0:0:140722626
1982,STEAM_0:1:119426150
1983,STEAM_0:1:592140561
1984,STEAM_0:0:572018905
1985,STEAM_0:0:448043998
1986,STEAM_0:0:605174931
1987,err_21987
1988,STEAM_0:1:802950847
1989,STEAM_0:0:777832495
1990,STEAM_0:0:110377275
1991,STEAM_0:1:618326049
1992,STEAM_0:0:231347302
1993,STEAM_0:0:648102625
1994,STEAM_0:1:671629081
1995,err_21995
1996,err_21996
1997,STEAM_0:1:113108237
1998,STEAM_0:0:501882737
1999,STEAM_0:1:226335114
2000,STEAM_0:1:715355929
2001,STEAM_0:0:549740438
2002,STEAM_0:1:497510878
2003,STEAM_0:0:840756278
2004,STEAM_0:0:430616385
2005,STEAM_0:1:762366536
2006,STEAM_0:1:612664325
2007,STEAM_0:0:480667971
2008,STEAM_0:0:142935665
2009,STEAM_0:1:530646488
2010,STEAM_0:1:658142636
2011,STEAM_0:0:21101874
2012,STEAM_0:0:640491626
2013,STEAM_0:1:801026319
2014,STEAM_0:0:459300527
2015,STEAM_0:1:631734176
2016,STEAM_0:1:124561843
2017,STEAM_0:1:755167372
2018,STEAM_0:1:633147402
2019,STEAM_0:0:225366711
2020,STEAM_0:0:418280128
2021,STEAM_0:0:245512989
2022,STEAM_0:0:773663551
2023,STEAM_0:1:616301572
2024,STEAM_0:1:871741675
2025,STEAM_0:0:501250876
2026,STEAM_0:0:512883529
2027,STEAM_0:0:861137963
2028,STEAM_0:1:761338591
2029,STEAM_0:0:626058438
2030,STEAM_0:0:713685035
2031,STEAM_0:1:425819090
2032,STEAM_0:1:79111419
2033,STEAM_0:0:448231943
2034,STEAM_0:1:526859988
2035,STEAM_0:1:885178401
2036,STEAM_0:1:169635351
2037,STEAM_0:0:509343033
2038,STEAM_0:1:506535683
2039,STEAM_0:0:650654811
2040,STEAM_0:0:541856546
2041,STEAM_0:0:791177063
2042,STEAM_0:0:736418929
2043,err_22043
2044,STEAM_0:0:760317209
2045,STEAM_0:0:517509214
2046,err_22046
2047,STEAM_0:1:436027283
2048,STEAM_0:1:444430361
2049,STEAM_0:1:20103289
2050,STEAM_0:1:560949941
2051,STEAM_0:0:850541830
2052,STEAM_0:1:466145162
2053,STEAM_0:1:793003381
2054,STEAM_0:1:175883891
2055,STEAM_0:1:862539388
2056,STEAM_0:0:497267895
2057,STEAM_0:1:742335469
2058,STEAM_0:1:125141482
2059,STEAM_0:1:55540485
2060,STEAM_0:0:580158777
2061,STEAM_0:0:231274208
2062,STEAM_0:0:882428781
2063,STEAM_0:0:613117311
2064,STEAM_0:0:170593894
2065,STEAM_0:0:636580505
2066,STEAM_0:1:427984167
2067,STEAM_0:0:91049089
2068,STEAM_0:1:553178582
2069,STEAM_0:0:443555681
2070,STEAM_0:1:650359788
2071,STEAM_0:1:643254376
2072,STEAM_0:0:526427213
2073,STEAM_0:1:509214828
2074,STEAM_0:1:639946684
2075,STEAM_0:0:131922734
2076,STEAM_0:1:552590101
2077,STEAM_0:1:695404183
2078,STEAM_0:1:617601193
2079,STEAM_0:0:158822976
2080,STEAM_0:1:69268134
2081,STEAM_0:0:206174984
2082,STEAM_0:0:513018809
2083,STEAM_0:1:212196657
2084,STEAM_0:1:426161926
2085,STEAM_0:1:517351411
2086,STEAM_0:1:506131593
2087,STEAM_0:1:829561308
2088,STEAM_0:1:885670297
2089,STEAM_0:0:595008641
2090,STEAM_0:1:664468271
2091,STEAM_0:0:611065868
2092,STEAM_0:0:789696981
2093,STEAM_0:1:177630450
2094,STEAM_0:1:543419023
2095,STEAM_0:0:513779826
2096,STEAM_0:0:149322086
2097,STEAM_0:0:860061815
2098,STEAM_0:0:610483826
2099,STEAM_0:0:885562039
2100,STEAM_0:0:512296755
2101,STEAM_0:0:709320863
2102,STEAM_0:1:575591176
2103,STEAM_0:0:202444696
2104,STEAM_0:1:842890286
2105,STEAM_0:1:246820153
2106,STEAM_0:0:778773093
2107,STEAM_0:0:871106544
2108,STEAM_0:0:75582908
2109,STEAM_0:1:460990847
2110,STEAM_0:1:89261659
2111,STEAM_0:1:609916913
2112,STEAM_0:1:795220747
2113,STEAM_0:0:840013170
2114,STEAM_0:1:226873069
2115,STEAM_0:1:198649147
2116,STEAM_0:1:197067501
2117,STEAM_0:1:873286882
2118,STEAM_0:1:166809159
2119,STEAM_0:0:21649887
2120,STEAM_0:0:885832051
2121,STEAM_0:1:160532335
2122,STEAM_0:1:147972130
2123,STEAM_0:0:544428162
2124,STEAM_0:1:517174141
2125,STEAM_0:1:440364445
2126,STEAM_0:0:556690408
2127,STEAM_0:1:552843197
2128,STEAM_0:1:527267158
2129,STEAM_0:0:621820102
2130,STEAM_0:1:562446986
2131,STEAM_0:1:637570511
2132,STEAM_0:0:548880950
2133,STEAM_0:0:582468526
2134,STEAM_0:0:500550558
2135,STEAM_0:1:884120578
2136,STEAM_0:0:205177864
2137,STEAM_0:0:567285146
2138,STEAM_0:1:867104476
2139,STEAM_0:0:722103050
2140,STEAM_0:0:45381639
2141,STEAM_0:1:555738222
2142,STEAM_0:0:603854611
2143,STEAM_0:1:809893700
2144,STEAM_0:1:215972242
2145,STEAM_0:1:200327166
2146,STEAM_0:0:178615494
2147,STEAM_0:1:199391204
2148,STEAM_0:1:670247715
2149,STEAM_0:1:793126384
2150,STEAM_0:1:590638832
2151,STEAM_0:1:666385753
2152,STEAM_0:1:860652944
2153,STEAM_0:0:128540250
2154,STEAM_0:1:741999204
2155,STEAM_0:0:455105927
2156,STEAM_0:1:509060875
2157,STEAM_0:1:885005618
2158,STEAM_0:0:586444416
2159,STEAM_0:0:455540085
2160,STEAM_0:1:437271314
2161,STEAM_0:1:797619796
2162,STEAM_0:0:511790217
2163,STEAM_0:0:100493903
2164,STEAM_0:0:886112932
2165,STEAM_0:1:450701680
2166,STEAM_0:0:743763754
2167,STEAM_0:0:781808595
2168,STEAM_0:1:558709876
2169,STEAM_0:1:63958299
2170,STEAM_0:1:221005563
2171,STEAM_0:1:514724582
2172,STEAM_0:0:199626713
2173,STEAM_0:0:18669351
2174,STEAM_0:0:535139575
2175,STEAM_0:1:682330204
2176,STEAM_0:0:49880214
2177,err_22177
2178,STEAM_0:0:495440535
2179,STEAM_0:1:886061250
2180,STEAM_0:1:192454643
2181,STEAM_0:0:556366626
2182,STEAM_0:0:91248795
2183,STEAM_0:1:535308119
2184,STEAM_0:0:40877283
2185,STEAM_0:0:546930800
2186,STEAM_0:1:547030468
2187,STEAM_0:1:864879000
2188,STEAM_0:0:793997039
2189,STEAM_0:0:700775897
2190,STEAM_0:0:709617459
2191,STEAM_0:1:533135663
2192,STEAM_0:1:122601852
2193,STEAM_0:1:458611459
2194,STEAM_0:0:828278899
2195,STEAM_0:0:533293404
2196,STEAM_0:0:444986261
2197,STEAM_0:0:550142423
2198,STEAM_0:0:533463155
2199,STEAM_0:0:204031512
2200,STEAM_0:1:785489589
2201,STEAM_0:1:869481389
2202,STEAM_0:0:510817420
2203,STEAM_0:0:218596906
2204,STEAM_0:0:180895845
2205,STEAM_0:1:527010642
2206,STEAM_0:0:736051642
2207,STEAM_0:1:609770906
2208,STEAM_0:0:582474774
2209,STEAM_0:0:638602749
2210,STEAM_0:1:535346899
2211,STEAM_0:1:626142355
2212,STEAM_0:0:528291946
2213,STEAM_0:1:216191649
2214,STEAM_0:1:565667842
2215,STEAM_0:0:200356966
2216,STEAM_0:0:771985490
2217,STEAM_0:1:35755439
2218,STEAM_0:1:512411119
2219,STEAM_0:1:620811240
2220,STEAM_0:1:633828747
2221,STEAM_0:1:518794575
2222,STEAM_0:1:32578279
2223,STEAM_0:1:793231811
2224,STEAM_0:1:693981367
2225,STEAM_0:0:501857198
2226,STEAM_0:1:843389951
2227,STEAM_0:1:514908202
2228,STEAM_0:0:504110268
2229,STEAM_0:0:655648226
2230,STEAM_0:0:535640842
2231,STEAM_0:1:84120292
2232,STEAM_0:0:601579216
2233,STEAM_0:1:112427321
2234,STEAM_0:0:149196029
2235,STEAM_0:0:614536791
2236,err_22236
2237,STEAM_0:1:834796980
2238,STEAM_0:0:863561206
2239,STEAM_0:0:696950959
2240,STEAM_0:0:653973526
2241,STEAM_0:1:235239827
2242,STEAM_0:1:432547665
2243,STEAM_0:0:435318548
2244,STEAM_0:1:55079241
2245,STEAM_0:0:219960215
2246,STEAM_0:1:589650239
2247,STEAM_0:1:861128639
2248,STEAM_0:0:850645788
2249,STEAM_0:0:638417704
2250,STEAM_0:0:566090699
2251,STEAM_0:0:463845306
2252,STEAM_0:0:785105955
2253,STEAM_0:0:783890253
2254,STEAM_0:1:170809938
2255,STEAM_0:1:426235296
2256,STEAM_0:1:884437562
2257,STEAM_0:0:439231052
2258,STEAM_0:1:4197254
2259,STEAM_0:1:185608364
2260,STEAM_0:1:792376131
2261,STEAM_0:0:550986006
2262,STEAM_0:0:760563627
2263,STEAM_0:0:715000771
2264,STEAM_0:1:859866565
2265,STEAM_0:1:439617221
2266,STEAM_0:1:791781331
2267,STEAM_0:1:504483031
2268,STEAM_0:0:573976843
2269,STEAM_0:1:809975303
2270,STEAM_0:0:423019107
2271,STEAM_0:1:847275529
2272,STEAM_0:0:215963739
2273,STEAM_0:1:633986625
2274,STEAM_0:1:564054216
2275,STEAM_0:0:215467524
2276,STEAM_0:1:176883504
2277,STEAM_0:0:790571777
2278,STEAM_0:1:851855772
2279,STEAM_0:1:82913081
2280,STEAM_0:0:619259483
2281,STEAM_0:0:37061677
2282,STEAM_0:1:628247801
2283,STEAM_0:1:756831612
2284,STEAM_0:0:52217207
2285,STEAM_0:1:630360195
2286,STEAM_0:1:521660876
2287,STEAM_0:0:219146045
2288,STEAM_0:1:507876709
2289,STEAM_0:0:216383867
2290,STEAM_0:1:764838339
2291,STEAM_0:0:763210068
2292,STEAM_0:0:144744512
2293,STEAM_0:0:613875438
2294,STEAM_0:0:539658587
2295,STEAM_0:0:641067890
2296,STEAM_0:1:437208910
2297,STEAM_0:1:620916822
2298,STEAM_0:0:632853368
2299,STEAM_0:0:758580488
2300,STEAM_0:0:203324402
2301,STEAM_0:1:884412717
2302,STEAM_0:0:450586965
2303,STEAM_0:0:612933471
2304,STEAM_0:0:836034751
2305,STEAM_0:1:179891363
2306,STEAM_0:1:549117246
2307,STEAM_0:1:123159098
2308,STEAM_0:1:175439335
2309,STEAM_0:1:870300924
2310,STEAM_0:1:105540601
2311,STEAM_0:0:536601142
2312,STEAM_0:1:514379813
2313,STEAM_0:1:769929772
2314,STEAM_0:1:221053415
2315,STEAM_0:0:16714649
2316,STEAM_0:0:191402572
2317,STEAM_0:0:743437030
2318,STEAM_0:0:138989727
2319,STEAM_0:0:638177619
2320,STEAM_0:0:501911966
2321,STEAM_0:0:712304024
2322,STEAM_0:0:197933540
2323,STEAM_0:1:27950160
2324,STEAM_0:1:556493178
2325,STEAM_0:0:86209713
2326,err_22326
2327,STEAM_0:1:886836225
2328,STEAM_0:1:538689054
2329,STEAM_0:0:464472452
2330,STEAM_0:1:225304467
2331,STEAM_0:0:442501221
2332,STEAM_0:0:188814833
2333,STEAM_0:0:11578616
2334,STEAM_0:1:555189705
2335,STEAM_0:0:576013941
2336,STEAM_0:0:558531478
2337,STEAM_0:1:802226358
2338,STEAM_0:0:499526507
2339,STEAM_0:0:737540781
2340,STEAM_0:1:637670620
2341,STEAM_0:1:618508688
2342,STEAM_0:1:428122638
2343,STEAM_0:0:822761263
2344,STEAM_0:1:546914057
2345,STEAM_0:0:193804687
2346,STEAM_0:0:429224729
2347,STEAM_0:1:89933832
2348,STEAM_0:0:702370567
2349,STEAM_0:0:504721075
2350,STEAM_0:0:792039815
2351,STEAM_0:1:529281103
2352,STEAM_0:0:727735024
2353,STEAM_0:0:870128581
2354,STEAM_0:0:247137797
2355,STEAM_0:1:611836414
2356,STEAM_0:0:612264280
2357,STEAM_0:1:206104025
2358,STEAM_0:0:845140690
2359,STEAM_0:1:101635595
2360,STEAM_0:0:590478657
2361,STEAM_0:0:52688978
2362,STEAM_0:0:555975374
2363,err_22363
2364,STEAM_0:1:887741788
2365,STEAM_0:0:887430354
2366,STEAM_0:0:808747533
2367,STEAM_0:1:862653979
2368,STEAM_0:1:869269654
2369,STEAM_0:0:721979385
2370,STEAM_0:1:116972623
2371,STEAM_0:0:813234452
2372,STEAM_0:1:691582325
2373,STEAM_0:0:841407439
2374,STEAM_0:1:798212973
2375,STEAM_0:1:835351313
2376,STEAM_0:1:795269941
2377,STEAM_0:1:639198971
2378,STEAM_0:1:160098818
2379,STEAM_0:0:205059059
2380,STEAM_0:1:787439704
2381,STEAM_0:0:569538234
2382,STEAM_0:0:83060137
2383,STEAM_0:1:241595306
2384,STEAM_0:1:442087187
2385,STEAM_0:0:553086530
2386,STEAM_0:0:115897681
2387,STEAM_0:0:110636281
2388,STEAM_0:0:604881619
2389,err_22389
2390,STEAM_0:0:505559357
2391,STEAM_0:1:126554892
2392,STEAM_0:0:741310039
2393,STEAM_0:0:119988255
2394,STEAM_0:1:203818912
2395,STEAM_0:1:427451581
2396,STEAM_0:0:425507470
2397,STEAM_0:0:762758810
2398,err_22398
2399,STEAM_0:0:166018762
2400,STEAM_0:1:421817570
2401,STEAM_0:0:505177809
2402,STEAM_0:0:464849482
2403,STEAM_0:1:559132473
2404,STEAM_0:0:635914723
2405,STEAM_0:1:510520834
2406,STEAM_0:1:585400352
2407,STEAM_0:1:608684841
2408,STEAM_0:1:843489275
2409,STEAM_0:1:609524658
2410,STEAM_0:0:161187125
2411,STEAM_0:0:799368362
2412,STEAM_0:0:569678644
2413,STEAM_0:1:67744675
2414,STEAM_0:0:616495750
2415,STEAM_0:1:202276961
2416,STEAM_0:1:775824078
2417,STEAM_0:1:756627844
2418,STEAM_0:1:92131355
2419,STEAM_0:1:93712342
2420,STEAM_0:1:492134395
2421,STEAM_0:1:684317708
2422,STEAM_0:1:520704997
2423,STEAM_0:0:582667423
2424,STEAM_0:1:243155447
2425,STEAM_0:0:110683097
2426,STEAM_0:1:571223554
2427,STEAM_0:1:54011691
2428,STEAM_0:1:517141702
2429,STEAM_0:0:536994488
2430,STEAM_0:0:221800304
2431,STEAM_0:1:113474983
2432,STEAM_0:0:807289898
2433,STEAM_0:1:708609546
2434,STEAM_0:0:553221142
2435,STEAM_0:0:718456065
2436,STEAM_0:0:431309585
2437,STEAM_0:0:542298522
2438,STEAM_0:1:163990236
2439,STEAM_0:0:590939897
2440,STEAM_0:0:529645391
2441,STEAM_0:1:870629782
2442,STEAM_0:0:599236971
2443,STEAM_0:1:721673214
2444,STEAM_0:1:190794044
2445,STEAM_0:1:535407868
2446,STEAM_0:1:228807731
2447,STEAM_0:1:649631998
2448,STEAM_0:0:873845474
2449,STEAM_0:1:223134277
2450,STEAM_0:1:600914781
2451,STEAM_0:1:864168125
2452,STEAM_0:1:570349773
2453,STEAM_0:1:884459187
2454,STEAM_0:0:86751339
2455,STEAM_0:0:507829913
2456,STEAM_0:0:145323373
2457,STEAM_0:0:202343810
2458,STEAM_0:1:70305728
2459,STEAM_0:0:236817920
2460,STEAM_0:1:577941244
2461,STEAM_0:1:888163593
2462,STEAM_0:1:81998444
2463,STEAM_0:1:728898991
2464,STEAM_0:0:547062674
2465,STEAM_0:1:674813670
2466,STEAM_0:0:534556789
2467,STEAM_0:1:625476298
2468,STEAM_0:1:70733823
2469,STEAM_0:1:888229531
2470,STEAM_0:0:641882015
2471,STEAM_0:1:232122406
2472,STEAM_0:0:595403891
2473,STEAM_0:1:563642233
2474,STEAM_0:0:193109118
2475,STEAM_0:0:220016649
2476,STEAM_0:1:645585123
2477,STEAM_0:0:858371644
2478,STEAM_0:0:529905315
2479,STEAM_0:0:826542440
2480,STEAM_0:0:525778279
2481,STEAM_0:1:107425860
2482,STEAM_0:1:50029540
2483,STEAM_0:1:706226041
2484,STEAM_0:1:837164596
2485,STEAM_0:1:186004986
2486,STEAM_0:1:562231128
2487,STEAM_0:1:631395922
2488,STEAM_0:0:432285955
2489,STEAM_0:0:579519748
2490,STEAM_0:0:508980414
2491,STEAM_0:1:873812764
2492,STEAM_0:0:532683464
2493,STEAM_0:1:547261906
2494,STEAM_0:0:771637113
2495,STEAM_0:1:650888640
2496,STEAM_0:1:507358722
2497,STEAM_0:0:857831918
2498,STEAM_0:1:37875283
2499,STEAM_0:1:769774779
2500,STEAM_0:0:705386261
2501,STEAM_0:0:788879370
2502,STEAM_0:1:811710255
2503,STEAM_0:0:761065851
2504,STEAM_0:1:888244796
2505,STEAM_0:0:649338956
2506,STEAM_0:0:155989637
2507,STEAM_0:0:790754942
2508,STEAM_0:1:224695080
2509,STEAM_0:0:610842070
2510,STEAM_0:1:797807448
2511,STEAM_0:0:838528677
2512,STEAM_0:1:855285597
2513,STEAM_0:1:182533858
2514,STEAM_0:1:771175556
2515,STEAM_0:0:560731517
2516,STEAM_0:0:171713078
2517,STEAM_0:0:780386297
2518,STEAM_0:1:789884361
2519,STEAM_0:0:503779565
2520,STEAM_0:1:885735313
2521,STEAM_0:1:45714792
2522,STEAM_0:0:590448183
2523,STEAM_0:1:15461052
2524,STEAM_0:0:62640831
2525,STEAM_0:1:628989895
2526,STEAM_0:1:119152154
2527,STEAM_0:0:145020728
2528,STEAM_0:1:819139537
2529,STEAM_0:0:423890231
2530,STEAM_0:0:455205024
2531,STEAM_0:1:757441254
2532,STEAM_0:0:90738488
2533,STEAM_0:1:626062250
2534,STEAM_0:0:555288951
2535,STEAM_0:1:423899852
2536,STEAM_0:0:569417961
2537,STEAM_0:1:869831399
2538,STEAM_0:0:226336817
2539,STEAM_0:0:541803196
2540,STEAM_0:0:653758623
2541,STEAM_0:0:555709512
2542,STEAM_0:0:636712519
2543,STEAM_0:0:509603771
2544,STEAM_0:0:202647346
2545,STEAM_0:0:677906633
2546,STEAM_0:0:623845752
2547,STEAM_0:1:543413473
2548,STEAM_0:0:149235193
2549,STEAM_0:1:889458208
2550,STEAM_0:0:631303821
2551,STEAM_0:1:639179374
2552,STEAM_0:0:154626763
2553,STEAM_0:1:635555393
2554,STEAM_0:1:113598809
2555,STEAM_0:1:536671873
2556,STEAM_0:1:448298317
2557,STEAM_0:0:686154885
2558,STEAM_0:1:430391915
2559,STEAM_0:0:579569411
2560,STEAM_0:1:556011185
2561,STEAM_0:0:542922859
2562,STEAM_0:0:206522857
2563,STEAM_0:0:584399204
2564,STEAM_0:1:440593189
2565,STEAM_0:0:841358618
2566,STEAM_0:1:747836121
2567,STEAM_0:0:784844748
2568,STEAM_0:0:94231443
2569,STEAM_0:0:722343057
2570,STEAM_0:1:596863910
2571,STEAM_0:1:203594933
2572,STEAM_0:1:787546587
2573,STEAM_0:0:89415404
2574,STEAM_0:0:559734173
2575,STEAM_0:0:437476722
2576,STEAM_0:0:574358631
2577,STEAM_0:0:716806396
2578,STEAM_0:0:470270253
2579,STEAM_0:0:589893745
2580,STEAM_0:0:457292798
2581,STEAM_0:1:602131897
2582,STEAM_0:0:507718124
2583,STEAM_0:1:831544151
2584,STEAM_0:0:596834233
2585,STEAM_0:1:198311975
2586,STEAM_0:0:465190955
2587,STEAM_0:1:878216067
2588,STEAM_0:0:431516375
2589,STEAM_0:1:586680153
2590,STEAM_0:1:580594071
2591,STEAM_0:0:561989936
2592,STEAM_0:0:14473202
2593,STEAM_0:0:593570120
2594,STEAM_0:0:15618003
2595,STEAM_0:0:838078901
2596,STEAM_0:0:612747974
2597,STEAM_0:1:201868120
2598,STEAM_0:0:73790771
2599,STEAM_0:0:487315581
2600,STEAM_0:0:228329494
2601,STEAM_0:0:197812365
2602,STEAM_0:1:591612848
2603,STEAM_0:0:608115129
2604,STEAM_0:0:621570944
2605,STEAM_0:1:437320736
2606,STEAM_0:1:204569386
2607,STEAM_0:1:557734164
2608,STEAM_0:0:548586011
2609,STEAM_0:1:518725498
2610,STEAM_0:0:546396033
2611,STEAM_0:0:69342771
2612,STEAM_0:0:81321072
2613,STEAM_0:0:147698576
2614,STEAM_0:0:34467597
2615,STEAM_0:1:423425540
2616,STEAM_0:0:890164076
2617,STEAM_0:0:105800539
2618,STEAM_0:1:528863436
2619,STEAM_0:0:463431210
2620,STEAM_0:1:192798671
2621,STEAM_0:1:156638425
2622,STEAM_0:0:179556834
2623,STEAM_0:0:575832489
2624,err_22624
2625,STEAM_0:0:421808561
2626,STEAM_0:0:869502451
2627,STEAM_0:1:43177406
2628,STEAM_0:1:177899385
2629,STEAM_0:1:214698243
2630,STEAM_0:0:104213669
2631,STEAM_0:1:101351718
2632,STEAM_0:0:886363120
2633,STEAM_0:0:149784951
2634,STEAM_0:0:664435588
2635,STEAM_0:1:825467692
2636,STEAM_0:0:508136675
2637,STEAM_0:0:4973941
2638,STEAM_0:0:849436087
2639,STEAM_0:1:169295390
2640,STEAM_0:1:110486504
2641,STEAM_0:0:699202449
2642,STEAM_0:0:519771034
2643,STEAM_0:0:539790559
2644,STEAM_0:1:568607490
2645,err_22645
2646,STEAM_0:0:123709666
2647,STEAM_0:1:708120612
2648,STEAM_0:1:112337683
2649,STEAM_0:0:631746661
2650,STEAM_0:1:517822614
2651,STEAM_0:1:653919435
2652,STEAM_0:1:28381487
2653,STEAM_0:1:559311341
2654,STEAM_0:0:715002740
2655,STEAM_0:1:554626795
2656,STEAM_0:0:491132
2657,STEAM_0:1:230766997
2658,STEAM_0:0:575695493
2659,STEAM_0:0:782804992
2660,STEAM_0:0:703631451
2661,STEAM_0:1:607232992
2662,STEAM_0:1:178643618
2663,STEAM_0:0:755862667
2664,STEAM_0:1:679024516
2665,STEAM_0:1:536227154
2666,STEAM_0:0:436261644
2667,STEAM_0:0:571171338
2668,err_22668
2669,STEAM_0:0:862300026
2670,STEAM_0:0:35353668
2671,STEAM_0:0:12635047
2672,STEAM_0:0:35536611
2673,STEAM_0:0:484445834
2674,STEAM_0:1:565975290
2675,STEAM_0:1:460118632
2676,STEAM_0:1:770563795
2677,STEAM_0:0:63601977
2678,STEAM_0:0:58855437
2679,STEAM_0:1:567548306
2680,STEAM_0:0:146070740
2681,STEAM_0:0:454887328
2682,STEAM_0:1:889602326
2683,STEAM_0:1:231558010
2684,STEAM_0:1:539890556
2685,STEAM_0:0:226774669
2686,STEAM_0:0:659227310
2687,err_22687
2688,STEAM_0:1:737641446
2689,err_22689
2690,STEAM_0:1:696716817
2691,STEAM_0:1:38789521
2692,STEAM_0:1:92300569
2693,STEAM_0:0:148846479
2694,STEAM_0:0:604960811
2695,STEAM_0:0:622224436
2696,STEAM_0:0:235112878
2697,STEAM_0:0:561739694
2698,STEAM_0:1:561357250
2699,STEAM_0:1:804240485
2700,STEAM_0:0:868631894
2701,STEAM_0:1:53997030
2702,STEAM_0:1:577443173
2703,STEAM_0:1:626083188
2704,STEAM_0:1:459978577
2705,STEAM_0:1:562829620
2706,STEAM_0:1:532145218
2707,err_22707
2708,STEAM_0:0:192641466
2709,STEAM_0:1:86553232
2710,STEAM_0:1:659674776
2711,STEAM_0:1:602867154
2712,STEAM_0:1:502855601
2713,STEAM_0:0:4285412
2714,STEAM_0:0:467994106
2715,STEAM_0:1:777751222
2716,STEAM_0:0:118159107
