,0
921,STEAM_0:1:205942071
922,STEAM_0:0:93624627
923,STEAM_0:1:219898784
924,STEAM_0:1:77457116
925,STEAM_0:1:483586571
926,STEAM_0:1:246135022
927,STEAM_0:0:442683451
928,STEAM_0:1:432897110
929,STEAM_0:1:534798525
930,STEAM_0:1:12494992
931,STEAM_0:0:98041126
932,STEAM_0:1:227702929
933,STEAM_0:0:174666239
934,STEAM_0:1:71218759
935,STEAM_0:0:51323361
936,STEAM_0:1:515734093
937,STEAM_0:0:91363473
938,STEAM_0:1:81523837
939,STEAM_0:0:541975403
940,STEAM_0:0:428606866
941,STEAM_0:1:81329633
942,STEAM_0:1:245560795
943,STEAM_0:1:441890573
944,STEAM_0:0:440317529
945,STEAM_0:1:555564824
946,STEAM_0:1:428462318
947,STEAM_0:1:444286149
948,STEAM_0:1:122568685
949,STEAM_0:1:533949854
950,STEAM_0:1:190656920
951,STEAM_0:0:101190725
952,STEAM_0:0:181088723
953,STEAM_0:1:39316553
954,STEAM_0:1:539597907
955,STEAM_0:0:448127522
956,STEAM_0:0:502018438
957,STEAM_0:1:212395837
958,STEAM_0:0:555365147
959,STEAM_0:1:150486018
960,STEAM_0:1:68748378
961,STEAM_0:0:40231700
962,STEAM_0:1:225201635
963,STEAM_0:0:119962037
964,STEAM_0:1:452687634
965,STEAM_0:0:193422198
966,STEAM_0:1:41479379
967,STEAM_0:1:550072865
968,STEAM_0:0:213759612
969,STEAM_0:0:40638897
970,STEAM_0:0:504270121
971,STEAM_0:1:229772213
972,STEAM_0:0:442549541
973,STEAM_0:0:18921746
974,STEAM_0:0:16784017
975,STEAM_0:1:188238721
976,STEAM_0:1:52048174
977,STEAM_0:0:170171700
978,STEAM_0:0:197018644
979,STEAM_0:0:88349570
980,STEAM_0:1:511199632
981,STEAM_0:0:203779618
982,STEAM_0:1:49984081
983,STEAM_0:0:522258976
984,STEAM_0:0:48295322
985,STEAM_0:0:442120125
986,STEAM_0:1:102476192
987,STEAM_0:0:108449673
988,STEAM_0:1:105769613
989,STEAM_0:0:28569944
990,STEAM_0:0:114723823
991,STEAM_0:0:512855792
992,STEAM_0:1:98270041
993,STEAM_0:1:127550299
994,STEAM_0:1:511480217
995,STEAM_0:1:89866667
996,STEAM_0:1:540840541
997,STEAM_0:1:540746843
998,STEAM_0:0:220482383
999,STEAM_0:1:49068235
1000,STEAM_0:1:504235211
1001,STEAM_0:0:523111036
1002,STEAM_0:1:59357435
1003,STEAM_0:1:525685366
1004,STEAM_0:0:51036956
1005,STEAM_0:1:449578425
1006,STEAM_0:1:206765790
1007,STEAM_0:1:52538966
1008,STEAM_0:0:79296661
1009,STEAM_0:0:50656786
1010,STEAM_0:1:528130061
1011,STEAM_0:1:198435302
1012,STEAM_0:0:454137425
1013,STEAM_0:0:74542931
1014,STEAM_0:1:73270736
1015,STEAM_0:1:91780620
1016,STEAM_0:1:62287872
1017,STEAM_0:0:8444664
1018,STEAM_0:1:237033258
1019,STEAM_0:1:194230025
1020,STEAM_0:1:394002224
1021,STEAM_0:0:62632219
1022,STEAM_0:0:65108061
1023,STEAM_0:1:427049435
1024,STEAM_0:0:48046396
1025,STEAM_0:0:40418730
1026,STEAM_0:1:226112674
1027,STEAM_0:0:78071963
1028,STEAM_0:0:234217098
1029,STEAM_0:0:455030871
1030,STEAM_0:0:143539094
1031,STEAM_0:0:86060905
1032,STEAM_0:1:129430797
1033,STEAM_0:1:450941603
1034,STEAM_0:1:116087514
1035,STEAM_0:1:239988559
1036,STEAM_0:1:559615200
1037,STEAM_0:1:219229794
1038,STEAM_0:0:160329615
1039,STEAM_0:1:543406673
1040,STEAM_0:1:74476286
1041,STEAM_0:0:559579886
1042,STEAM_0:1:427543759
1043,STEAM_0:0:69447683
1044,STEAM_0:1:551012363
1045,STEAM_0:1:71085567
1046,STEAM_0:1:56362827
1047,STEAM_0:0:127859496
1048,STEAM_0:1:511478201
1049,STEAM_0:1:156419731
1050,STEAM_0:0:208625469
1051,STEAM_0:0:461149033
1052,STEAM_0:0:507875726
1053,STEAM_0:0:427516986
1054,STEAM_0:0:94842735
1055,STEAM_0:1:179910418
1056,STEAM_0:1:233288100
1057,STEAM_0:0:197985595
1058,STEAM_0:1:218700628
1059,STEAM_0:0:141504010
1060,STEAM_0:1:559640482
1061,STEAM_0:1:218919366
1062,STEAM_0:1:210522179
1063,STEAM_0:1:509818129
1064,STEAM_0:1:434735023
1065,STEAM_0:1:433993142
1066,STEAM_0:1:554700740
1067,STEAM_0:1:171766990
1068,STEAM_0:0:214744549
1069,STEAM_0:0:80233468
1070,STEAM_0:0:134676950
1071,STEAM_0:1:519710622
1072,STEAM_0:1:510702256
1073,STEAM_0:1:211200346
1074,STEAM_0:0:181207046
1075,STEAM_0:0:420853601
1076,STEAM_0:1:149577627
1077,STEAM_0:0:226360159
1078,STEAM_0:0:219339664
1079,STEAM_0:1:202326806
1080,STEAM_0:1:108376038
1081,STEAM_0:1:483590311
1082,STEAM_0:0:78065725
1083,STEAM_0:0:67636807
1084,STEAM_0:1:521223344
1085,STEAM_0:1:70021965
1086,STEAM_0:0:429773762
1087,STEAM_0:1:457487991
1088,STEAM_0:1:82505713
1089,STEAM_0:1:241315589
1090,STEAM_0:1:238387702
1091,STEAM_0:1:441298730
1092,STEAM_0:1:161542035
1093,STEAM_0:0:507853047
1094,STEAM_0:1:496813385
1095,STEAM_0:0:226405696
1096,STEAM_0:0:101440744
1097,STEAM_0:0:530500810
1098,STEAM_0:1:550989919
1099,STEAM_0:1:57229305
1100,STEAM_0:0:447420368
1101,STEAM_0:0:150329343
1102,STEAM_0:0:560471728
1103,STEAM_0:0:54740495
1104,STEAM_0:0:560468437
1105,STEAM_0:1:550618243
1106,STEAM_0:1:236376592
1107,STEAM_0:1:521285990
1108,STEAM_0:0:57235282
1109,STEAM_0:1:444445351
1110,STEAM_0:1:240271964
1111,STEAM_0:0:437724343
1112,STEAM_0:0:193754669
1113,STEAM_0:1:231266698
1114,STEAM_0:0:531022064
